RECORDED=2021-01-07--11:55:20
radicl VERSION=0.4.2
FIRMWARE REVISION=1.45
HARDWARE REVISION=2
MODEL NUMBER=3
,Sensor1,Sensor2,Sensor3,acceleration,depth
75,3909,925,1793,-0.767248,-2.6498490021008405
76,3913,925,1794,-0.76364,-2.6480709471288515
77,3914,927,1798,-0.760032,-2.646292892156863
78,3912,924,1792,-0.756424,-2.644514837184874
79,3920,923,1794,-0.752816,-2.6427367822128853
80,3915,925,1793,-0.749208,-2.6409587272408963
81,3915,925,1794,-0.7456,-2.6391806722689077
82,3915,924,1795,-0.741992,-2.6374026172969187
83,3914,922,1798,-0.738384,-2.63562456232493
84,3911,926,1797,-0.734776,-2.633846507352941
85,3915,925,1793,-0.731168,-2.6320684523809526
86,3911,926,1793,-0.72756,-2.6302903974089635
87,3913,925,1794,-0.7219328571428572,-2.628512342436975
88,3915,924,1793,-0.7163057142857143,-2.626734287464986
89,3914,923,1794,-0.7106785714285714,-2.6249562324929974
90,3916,923,1794,-0.7050514285714286,-2.6231781775210083
91,3915,925,1793,-0.6994242857142857,-2.6214001225490198
92,3915,924,1793,-0.6937971428571429,-2.6196220675770308
93,3911,924,1792,-0.68817,-2.617844012605042
94,3913,924,1793,-0.6825428571428571,-2.616065957633053
95,3913,925,1795,-0.6769157142857143,-2.6142879026610646
96,3915,924,1791,-0.6712885714285715,-2.6125098476890756
97,3917,924,1793,-0.6656614285714286,-2.610731792717087
98,3916,923,1793,-0.6600342857142858,-2.608953737745098
99,3914,924,1790,-0.6544071428571429,-2.6071756827731094
100,3915,922,1795,-0.64878,-2.6053976278011204
101,3912,923,1791,-0.6448320000000001,-2.603619572829132
102,3916,922,1791,-0.640884,-2.601841517857143
103,3917,925,1789,-0.6369360000000001,-2.600063462885154
104,3914,924,1793,-0.632988,-2.598285407913165
105,3914,928,1794,-0.62904,-2.5965073529411766
106,3914,924,1791,-0.625092,-2.5947292979691876
107,3915,922,1793,-0.621144,-2.592951242997199
108,3914,922,1791,-0.617196,-2.59117318802521
109,3913,923,1792,-0.613248,-2.5893951330532214
110,3914,921,1791,-0.6093,-2.5876170780812324
111,3915,925,1791,-0.605352,-2.585839023109244
112,3914,923,1791,-0.6014039999999999,-2.584060968137255
113,3915,923,1791,-0.597456,-2.5822829131652663
114,3911,924,1791,-0.5935079999999999,-2.5805048581932772
115,3913,926,1790,-0.58956,-2.5787268032212887
116,3914,923,1791,-0.5874342857142857,-2.5769487482492996
117,3916,925,1792,-0.5853085714285714,-2.575170693277311
118,3913,921,1791,-0.5831828571428571,-2.573392638305322
119,3915,922,1794,-0.5810571428571428,-2.5716145833333335
120,3912,921,1791,-0.5789314285714285,-2.5698365283613445
121,3911,925,1790,-0.5768057142857143,-2.568058473389356
122,3914,924,1790,-0.57468,-2.566280418417367
123,3912,922,1791,-0.5725542857142857,-2.5645023634453783
124,3912,921,1790,-0.5704285714285714,-2.5627243084733893
125,3915,921,1791,-0.5683028571428571,-2.5609462535014007
126,3916,922,1791,-0.5661771428571428,-2.5591681985294117
127,3913,922,1791,-0.5640514285714285,-2.557390143557423
128,3915,922,1789,-0.5619257142857143,-2.555612088585434
129,3917,923,1791,-0.5598,-2.5538340336134455
130,3914,923,1791,-0.5609142857142857,-2.5520559786414565
131,3912,923,1790,-0.5620285714285714,-2.550277923669468
132,3911,924,1789,-0.5631428571428572,-2.548499868697479
133,3915,921,1791,-0.5642571428571428,-2.5467218137254903
134,3912,923,1791,-0.5653714285714285,-2.5449437587535013
135,3911,923,1791,-0.5664857142857143,-2.5431657037815127
136,3914,921,1788,-0.5676,-2.5413876488095237
137,3908,926,1786,-0.5687142857142857,-2.539609593837535
138,3914,921,1789,-0.5698285714285715,-2.537831538865546
139,3911,922,1790,-0.5709428571428572,-2.5360534838935576
140,3912,922,1789,-0.5720571428571428,-2.5342754289215685
141,3917,923,1791,-0.5731714285714286,-2.53249737394958
142,3914,919,1788,-0.5742857142857143,-2.530719318977591
143,3912,921,1790,-0.5754,-2.5289412640056024
144,3915,922,1789,-0.575316,-2.5271632090336134
145,3915,923,1793,-0.575232,-2.525385154061625
146,3918,922,1790,-0.575148,-2.5236070990896358
147,3911,922,1789,-0.575064,-2.521829044117647
148,3915,922,1787,-0.57498,-2.520050989145658
149,3913,922,1788,-0.574896,-2.5182729341736696
150,3909,921,1788,-0.574812,-2.5164948792016806
151,3912,919,1788,-0.574728,-2.514716824229692
152,3911,921,1787,-0.574644,-2.512938769257703
153,3914,922,1788,-0.57456,-2.5111607142857144
154,3907,922,1787,-0.574476,-2.5093826593137254
155,3916,922,1786,-0.574392,-2.507604604341737
156,3916,921,1789,-0.574308,-2.505826549369748
157,3911,922,1789,-0.574224,-2.5040484943977592
158,3918,924,1790,-0.57414,-2.50227043942577
159,3912,921,1787,-0.5713714285714285,-2.5004923844537816
160,3910,920,1788,-0.5686028571428571,-2.4987143294817926
161,3912,919,1789,-0.5658342857142857,-2.496936274509804
162,3913,920,1787,-0.5630657142857143,-2.495158219537815
163,3914,922,1788,-0.5602971428571428,-2.4933801645658265
164,3917,922,1789,-0.5575285714285714,-2.4916021095938374
165,3913,922,1786,-0.5547599999999999,-2.489824054621849
166,3916,921,1789,-0.5519914285714286,-2.48804599964986
167,3911,921,1787,-0.5492228571428571,-2.4862679446778713
168,3912,922,1786,-0.5464542857142857,-2.4844898897058822
169,3915,919,1788,-0.5436857142857142,-2.4827118347338937
170,3912,921,1788,-0.5409171428571429,-2.4809337797619047
171,3912,920,1787,-0.5381485714285714,-2.479155724789916
172,3916,922,1788,-0.53538,-2.477377669817927
173,3916,921,1786,-0.5412159999999999,-2.4755996148459385
174,3917,919,1785,-0.547052,-2.4738215598739495
175,3911,921,1786,-0.5528879999999999,-2.472043504901961
176,3912,920,1785,-0.558724,-2.470265449929972
177,3911,921,1789,-0.56456,-2.4684873949579833
178,3914,918,1786,-0.5703959999999999,-2.4667093399859943
179,3913,919,1783,-0.576232,-2.4649312850140057
180,3914,915,1788,-0.5820679999999999,-2.4631532300420167
181,3914,920,1785,-0.587904,-2.461375175070028
182,3913,919,1784,-0.5937399999999999,-2.459597120098039
183,3909,921,1785,-0.5995759999999999,-2.4578190651260505
184,3911,921,1784,-0.605412,-2.4560410101540615
185,3914,920,1786,-0.6112479999999999,-2.454262955182073
186,3910,919,1785,-0.617084,-2.452484900210084
187,3912,919,1783,-0.6229199999999999,-2.4507068452380953
188,3911,919,1785,-0.62262,-2.4489287902661063
189,3910,919,1785,-0.6223199999999999,-2.4471507352941178
190,3907,918,1784,-0.6220199999999999,-2.4453726803221287
191,3910,920,1784,-0.6217199999999999,-2.44359462535014
192,3907,918,1783,-0.62142,-2.441816570378151
193,3909,917,1782,-0.6211199999999999,-2.4400385154061626
194,3911,918,1782,-0.6208199999999999,-2.4382604604341735
195,3909,917,1783,-0.62052,-2.436482405462185
196,3909,917,1783,-0.6202199999999999,-2.434704350490196
197,3906,918,1782,-0.6199199999999999,-2.4329262955182074
198,3909,918,1782,-0.61962,-2.4311482405462184
199,3911,917,1781,-0.61932,-2.42937018557423
200,3908,918,1781,-0.6190199999999999,-2.4275921306022408
201,3907,918,1782,-0.6187199999999999,-2.425814075630252
202,3906,916,1782,-0.60561,-2.424036020658263
203,3908,918,1781,-0.5924999999999999,-2.4222579656862746
204,3909,918,1781,-0.57939,-2.4204799107142856
205,3907,919,1782,-0.56628,-2.418701855742297
206,3912,917,1780,-0.5531699999999999,-2.416923800770308
207,3904,917,1778,-0.54006,-2.4151457457983194
208,3903,918,1778,-0.52695,-2.4133676908263304
209,3905,917,1780,-0.51384,-2.411589635854342
210,3909,915,1777,-0.50073,-2.409811580882353
211,3904,917,1777,-0.48762,-2.4080335259103642
212,3906,918,1778,-0.47451,-2.406255470938375
213,3907,917,1779,-0.46140000000000003,-2.4044774159663866
214,3909,916,1777,-0.44828999999999997,-2.4026993609943976
215,3906,913,1779,-0.43518,-2.400921306022409
216,3906,915,1775,-0.437296,-2.39914325105042
217,3912,916,1779,-0.439412,-2.3973651960784315
218,3909,915,1775,-0.44152800000000003,-2.3955871411064424
219,3911,915,1775,-0.443644,-2.393809086134454
220,3905,916,1774,-0.44576,-2.392031031162465
221,3906,916,1775,-0.447876,-2.3902529761904763
222,3910,917,1776,-0.449992,-2.3884749212184873
223,3903,916,1773,-0.452108,-2.3866968662464987
224,3909,914,1775,-0.454224,-2.3849188112745097
225,3907,913,1772,-0.45634,-2.383140756302521
226,3907,914,1773,-0.45845600000000003,-2.381362701330532
227,3909,915,1771,-0.460572,-2.3795846463585435
228,3909,912,1772,-0.462688,-2.3778065913865545
229,3907,913,1772,-0.464804,-2.376028536414566
230,3905,914,1771,-0.46692,-2.374250481442577
231,3909,913,1771,-0.47182285714285715,-2.3724724264705883
232,3906,913,1769,-0.4767257142857143,-2.3706943714985993
233,3907,914,1768,-0.48162857142857146,-2.3689163165266107
234,3908,912,1768,-0.48653142857142856,-2.3671382615546217
235,3908,913,1773,-0.4914342857142857,-2.365360206582633
236,3906,911,1766,-0.49633714285714287,-2.363582151610644
237,3904,914,1770,-0.50124,-2.3618040966386555
238,3907,913,1765,-0.5061428571428571,-2.3600260416666665
239,3907,912,1763,-0.5110457142857143,-2.358247986694678
240,3908,911,1766,-0.5159485714285714,-2.356469931722689
241,3908,912,1764,-0.5208514285714286,-2.3546918767507004
242,3910,912,1764,-0.5257542857142857,-2.3529138217787113
243,3902,912,1762,-0.5306571428571429,-2.3511357668067228
244,3910,911,1762,-0.53556,-2.3493577118347337
245,3907,910,1760,-0.5301440000000001,-2.347579656862745
246,3905,909,1755,-0.5247280000000001,-2.345801601890756
247,3910,909,1760,-0.519312,-2.3440235469187676
248,3908,908,1758,-0.513896,-2.3422454919467786
249,3905,909,1755,-0.50848,-2.34046743697479
250,3909,909,1757,-0.5030640000000001,-2.338689382002801
251,3907,907,1756,-0.49764800000000003,-2.3369113270308124
252,3908,908,1756,-0.492232,-2.3351332720588234
253,3905,909,1752,-0.486816,-2.333355217086835
254,3910,908,1752,-0.4814,-2.331577162114846
255,3904,907,1751,-0.475984,-2.329799107142857
256,3909,909,1752,-0.470568,-2.328021052170868
257,3907,907,1750,-0.465152,-2.3262429971988796
258,3909,907,1748,-0.45973600000000003,-2.3244649422268906
259,3911,908,1746,-0.45432,-2.322686887254902
260,3907,905,1744,-0.4502185714285714,-2.320908832282913
261,3901,905,1744,-0.4461171428571429,-2.3191307773109244
262,3909,904,1743,-0.4420157142857143,-2.3173527223389354
263,3910,905,1739,-0.4379142857142857,-2.315574667366947
264,3908,903,1739,-0.4338128571428571,-2.313796612394958
265,3905,905,1740,-0.4297114285714286,-2.3120185574229692
266,3905,903,1734,-0.42561,-2.3102405024509802
267,3909,901,1735,-0.4215085714285714,-2.3084624474789917
268,3907,902,1731,-0.41740714285714287,-2.3066843925070026
269,3909,901,1729,-0.4133057142857143,-2.304906337535014
270,3910,901,1728,-0.4092042857142857,-2.303128282563025
271,3907,898,1727,-0.4051028571428571,-2.3013502275910365
272,3905,898,1725,-0.40100142857142856,-2.2995721726190474
273,3905,897,1721,-0.3969,-2.297794117647059
274,3908,898,1724,-0.39197571428571426,-2.29601606267507
275,3906,900,1720,-0.38705142857142855,-2.2942380077030813
276,3909,899,1726,-0.38212714285714283,-2.2924599527310923
277,3905,898,1724,-0.3772028571428571,-2.2906818977591037
278,3908,895,1724,-0.3722785714285714,-2.2889038427871147
279,3908,895,1726,-0.3673542857142857,-2.287125787815126
280,3910,895,1729,-0.36243,-2.285347732843137
281,3911,897,1732,-0.35750571428571426,-2.2835696778711485
282,3907,893,1734,-0.35258142857142855,-2.28179162289916
283,3910,890,1738,-0.34765714285714283,-2.280013567927171
284,3910,894,1738,-0.3427328571428571,-2.278235512955182
285,3909,893,1739,-0.3378085714285714,-2.2764574579831933
286,3909,892,1742,-0.3328842857142857,-2.2746794030112047
287,3906,891,1744,-0.32796,-2.2729013480392157
288,3904,892,1745,-0.322208,-2.2711232930672267
289,3903,891,1738,-0.31645599999999996,-2.269345238095238
290,3903,890,1735,-0.310704,-2.2675671831232496
291,3905,892,1732,-0.304952,-2.2657891281512605
292,3909,890,1728,-0.29919999999999997,-2.2640110731792715
293,3906,890,1726,-0.293448,-2.262233018207283
294,3908,890,1727,-0.28769599999999995,-2.2604549632352944
295,3907,889,1721,-0.281944,-2.2586769082633054
296,3905,885,1719,-0.276192,-2.2568988532913163
297,3903,887,1714,-0.27043999999999996,-2.2551207983193278
298,3907,883,1716,-0.264688,-2.253342743347339
299,3908,883,1714,-0.258936,-2.25156468837535
300,3909,884,1712,-0.25318399999999996,-2.249786633403361
301,3905,881,1713,-0.24743199999999999,-2.2480085784313726
302,3905,877,1703,-0.24167999999999998,-2.246230523459384
303,3910,879,1694,-0.24785571428571426,-2.244452468487395
304,3907,874,1685,-0.2540314285714286,-2.242674413515406
305,3905,871,1675,-0.26020714285714286,-2.2408963585434174
306,3907,870,1664,-0.26638285714285714,-2.239118303571429
307,3909,865,1661,-0.27255857142857143,-2.23734024859944
308,3907,861,1654,-0.2787342857142857,-2.235562193627451
309,3908,857,1642,-0.28491,-2.233784138655462
310,3909,852,1631,-0.2910857142857143,-2.2320060836834736
311,3910,847,1619,-0.29726142857142857,-2.2302280287114846
312,3909,842,1609,-0.30343714285714285,-2.2284499737394956
313,3911,835,1605,-0.30961285714285713,-2.226671918767507
314,3910,828,1600,-0.3157885714285714,-2.2248938637955185
315,3920,820,1595,-0.3219642857142857,-2.2231158088235294
316,3912,812,1586,-0.32814,-2.2213377538515404
317,3907,802,1579,-0.32875714285714286,-2.219559698879552
318,3915,794,1571,-0.32937428571428573,-2.2177816439075633
319,3914,785,1569,-0.32999142857142855,-2.2160035889355743
320,3910,775,1558,-0.3306085714285714,-2.2142255339635852
321,3913,765,1554,-0.3312257142857143,-2.2124474789915967
322,3912,755,1549,-0.33184285714285716,-2.210669424019608
323,3914,747,1537,-0.33246,-2.208891369047619
324,3911,733,1530,-0.33307714285714285,-2.20711331407563
325,3914,722,1526,-0.3336942857142857,-2.2053352591036415
326,3909,709,1523,-0.3343114285714286,-2.203557204131653
327,3914,697,1518,-0.33492857142857146,-2.201779149159664
328,3910,682,1512,-0.3355457142857143,-2.200001094187675
329,3910,669,1509,-0.33616285714285715,-2.1982230392156863
330,3908,655,1505,-0.33678,-2.1964449842436977
331,3911,642,1501,-0.337752,-2.1946669292717087
332,3911,631,1497,-0.338724,-2.1928888742997197
333,3912,618,1496,-0.339696,-2.191110819327731
334,3912,604,1492,-0.340668,-2.1893327643557425
335,3913,594,1491,-0.34164,-2.1875547093837535
336,3916,584,1490,-0.342612,-2.1857766544117645
337,3917,572,1486,-0.343584,-2.183998599439776
338,3913,561,1487,-0.34455600000000003,-2.1822205444677873
339,3912,550,1486,-0.345528,-2.1804424894957983
340,3914,539,1486,-0.34650000000000003,-2.1786644345238093
341,3909,529,1483,-0.347472,-2.1768863795518207
342,3911,520,1481,-0.34844400000000003,-2.175108324579832
343,3911,509,1480,-0.349416,-2.173330269607843
344,3909,500,1478,-0.35038800000000003,-2.171552214635854
345,3912,489,1477,-0.35136,-2.1697741596638656
346,3909,483,1477,-0.3565457142857143,-2.167996104691877
347,3912,473,1475,-0.3617314285714286,-2.166218049719888
348,3914,464,1474,-0.36691714285714283,-2.164439994747899
349,3909,461,1472,-0.3721028571428571,-2.1626619397759104
350,3911,451,1469,-0.3772885714285714,-2.160883884803922
351,3909,443,1470,-0.3824742857142857,-2.1591058298319328
352,3912,435,1467,-0.38766,-2.1573277748599438
353,3922,434,1466,-0.39284571428571424,-2.155549719887955
354,3913,424,1469,-0.39803142857142854,-2.1537716649159666
355,3910,419,1464,-0.40321714285714283,-2.1519936099439776
356,3916,414,1468,-0.4084028571428571,-2.1502155549719886
357,3913,404,1463,-0.41358857142857136,-2.1484375
358,3913,400,1464,-0.41877428571428565,-2.1466594450280114
359,3910,395,1464,-0.42395999999999995,-2.1448813900560224
360,3909,392,1464,-0.4176119999999999,-2.1431033350840334
361,3914,384,1463,-0.41126399999999996,-2.141325280112045
362,3914,378,1466,-0.40491599999999994,-2.1395472251400562
363,3914,373,1465,-0.398568,-2.1377691701680672
364,3915,366,1464,-0.39221999999999996,-2.135991115196078
365,3913,363,1465,-0.385872,-2.1342130602240896
366,3913,357,1468,-0.379524,-2.132435005252101
367,3915,349,1468,-0.37317599999999995,-2.130656950280112
368,3914,346,1467,-0.366828,-2.128878895308123
369,3915,341,1469,-0.36047999999999997,-2.1271008403361344
370,3910,336,1470,-0.354132,-2.125322785364146
371,3912,328,1468,-0.347784,-2.123544730392157
372,3914,325,1466,-0.34143599999999996,-2.121766675420168
373,3912,320,1466,-0.335088,-2.1199886204481793
374,3916,313,1465,-0.32874,-2.1182105654761907
375,3916,309,1469,-0.32948999999999995,-2.1164325105042017
376,3914,304,1466,-0.33024,-2.1146544555322127
377,3910,298,1470,-0.33099,-2.112876400560224
378,3911,292,1470,-0.33174,-2.1110983455882355
379,3909,288,1474,-0.33248999999999995,-2.1093202906162465
380,3915,283,1475,-0.33324,-2.1075422356442575
381,3913,279,1479,-0.33399,-2.105764180672269
382,3910,273,1482,-0.33474,-2.1039861257002803
383,3911,268,1486,-0.33548999999999995,-2.1022080707282913
384,3912,264,1494,-0.33624,-2.1004300157563023
385,3912,259,1504,-0.33699,-2.0986519607843137
386,3912,257,1509,-0.33774,-2.096873905812325
387,3911,252,1514,-0.33848999999999996,-2.095095850840336
388,3913,248,1516,-0.33924,-2.093317795868347
389,3913,244,1523,-0.33394714285714283,-2.0915397408963585
390,3912,239,1525,-0.3286542857142857,-2.08976168592437
391,3909,238,1514,-0.3233614285714286,-2.087983630952381
392,3911,232,1513,-0.3180685714285714,-2.086205575980392
393,3915,231,1518,-0.31277571428571427,-2.0844275210084033
394,3911,226,1518,-0.3074828571428571,-2.0826494660364148
395,3913,222,1520,-0.30218999999999996,-2.0808714110644257
396,3903,227,1513,-0.29689714285714286,-2.0790933560924367
397,3913,215,1526,-0.2916042857142857,-2.077315301120448
398,3900,206,1533,-0.28631142857142855,-2.0755372461484596
399,3903,210,1533,-0.2810185714285714,-2.0737591911764706
400,3910,210,1536,-0.27572571428571424,-2.0719811362044815
401,3923,206,1545,-0.27043285714285714,-2.070203081232493
402,3913,199,1563,-0.26514,-2.0684250262605044
403,3918,194,1575,-0.269992,-2.0666469712885154
404,3915,197,1587,-0.274844,-2.0648689163165264
405,3915,188,1595,-0.279696,-2.063090861344538
406,3913,185,1595,-0.28454799999999997,-2.061312806372549
407,3913,180,1604,-0.2894,-2.05953475140056
408,3910,177,1602,-0.29425199999999996,-2.057756696428571
409,3918,177,1600,-0.299104,-2.0559786414565826
410,3913,176,1608,-0.30395599999999995,-2.054200586484594
411,3905,168,1616,-0.30880799999999997,-2.052422531512605
412,3909,165,1628,-0.31365999999999994,-2.050644476540616
413,3912,160,1645,-0.31851199999999996,-2.0488664215686274
414,3911,158,1655,-0.32336399999999993,-2.047088366596639
415,3905,154,1665,-0.32821599999999995,-2.04531031162465
416,3909,152,1684,-0.3330679999999999,-2.043532256652661
417,3908,150,1711,-0.33791999999999994,-2.0417542016806722
418,3906,146,1718,-0.34359857142857136,-2.0399761467086837
419,3905,144,1726,-0.3492771428571428,-2.0381980917366946
420,3908,140,1739,-0.3549557142857142,-2.0364200367647056
421,3907,137,1745,-0.3606342857142857,-2.034641981792717
422,3905,133,1756,-0.3663128571428571,-2.0328639268207285
423,3907,133,1768,-0.37199142857142853,-2.0310858718487395
424,3906,128,1772,-0.37766999999999995,-2.0293078168767504
425,3909,124,1770,-0.38334857142857137,-2.027529761904762
426,3909,124,1762,-0.3890271428571428,-2.0257517069327733
427,3909,117,1759,-0.3947057142857142,-2.0239736519607843
428,3912,118,1772,-0.40038428571428564,-2.0221955969887957
429,3909,119,1777,-0.4060628571428571,-2.0204175420168067
430,3907,113,1778,-0.41174142857142854,-2.018639487044818
431,3914,112,1770,-0.41741999999999996,-2.016861432072829
432,3908,109,1766,-0.42419599999999996,-2.0150833771008405
433,3907,106,1761,-0.43097199999999997,-2.0133053221288515
434,3911,105,1767,-0.43774799999999997,-2.011527267156863
435,3908,101,1782,-0.444524,-2.009749212184874
436,3907,96,1796,-0.4513,-2.0079711572128853
437,3909,94,1805,-0.458076,-2.0061931022408963
438,3909,90,1800,-0.46485199999999993,-2.0044150472689077
439,3907,86,1803,-0.47162799999999994,-2.0026369922969187
440,3910,82,1812,-0.47840399999999994,-2.00085893732493
441,3906,77,1809,-0.48517999999999994,-1.9990808823529411
442,3907,79,1802,-0.49195599999999995,-1.9973028273809526
443,3905,74,1805,-0.49873199999999995,-1.9955247724089635
444,3907,76,1806,-0.505508,-1.993746717436975
445,3906,72,1800,-0.512284,-1.991968662464986
446,3906,69,1796,-0.51906,-1.9901906074929974
447,3909,65,1797,-0.5483957142857142,-1.9884125525210083
448,3906,67,1811,-0.5777314285714286,-1.9866344975490198
449,3909,62,1817,-0.6070671428571428,-1.9848564425770308
450,3907,64,1820,-0.6364028571428572,-1.9830783876050422
451,3903,62,1825,-0.6657385714285714,-1.9813003326330532
452,3906,62,1843,-0.6950742857142858,-1.9795222776610646
453,3912,57,1863,-0.72441,-1.9777442226890756
454,3909,60,1876,-0.7537457142857142,-1.975966167717087
455,3903,50,1882,-0.7830814285714286,-1.974188112745098
456,3908,53,1887,-0.812417142857143,-1.9724100577731094
457,3908,52,1877,-0.8417528571428572,-1.9706320028011204
458,3909,50,1874,-0.8710885714285714,-1.9688539478291318
459,3906,50,1882,-0.9004242857142857,-1.9670758928571428
460,3907,48,1905,-0.92976,-1.9652978378851542
461,3906,46,1923,-0.9160714285714286,-1.9635197829131652
462,3908,44,1948,-0.9023828571428572,-1.9617417279411766
463,3910,43,1966,-0.8886942857142858,-1.9599636729691876
464,3906,43,1974,-0.8750057142857143,-1.958185617997199
465,3904,39,1977,-0.8613171428571429,-1.95640756302521
466,3907,42,1959,-0.8476285714285714,-1.9546295080532214
467,3905,37,1953,-0.83394,-1.9528514530812324
468,3909,41,1951,-0.8202514285714286,-1.9510733981092439
469,3903,34,1946,-0.8065628571428571,-1.9492953431372548
470,3910,36,1946,-0.7928742857142858,-1.9475172881652663
471,3906,37,1941,-0.7791857142857143,-1.9457392331932772
472,3902,34,1942,-0.7654971428571429,-1.9439611782212887
473,3909,33,1913,-0.7518085714285714,-1.9421831232492996
474,3909,33,1909,-0.73812,-1.940405068277311
475,3912,30,1913,-0.70886,-1.938627013305322
476,3903,29,1906,-0.6796,-1.9368489583333335
477,3903,32,1896,-0.65034,-1.9350709033613445
478,3910,32,1900,-0.62108,-1.933292848389356
479,3910,26,1900,-0.59182,-1.9315147934173669
480,3911,57,1917,-0.56256,-1.9297367384453783
481,3906,32,1920,-0.5333,-1.9279586834733893
482,3909,18,1915,-0.50404,-1.9261806285014007
483,3907,29,1919,-0.47478,-1.9244025735294117
484,3905,17,1913,-0.44551999999999997,-1.9226245185574231
485,3909,26,1925,-0.41625999999999996,-1.920846463585434
486,3908,49,1928,-0.387,-1.9190684086134455
487,3906,19,1935,-0.35774,-1.9172903536414565
488,3909,17,1947,-0.32848,-1.915512298669468
489,3909,17,1949,-0.29922,-1.913734243697479
490,3909,18,1950,-0.30455571428571426,-1.9119561887254903
491,3906,28,1946,-0.30989142857142854,-1.9101781337535013
