RECORDED=2021-01-07--11:53:45
radicl VERSION=0.4.2
FIRMWARE REVISION=1.45
HARDWARE REVISION=2
MODEL NUMBER=3
,Sensor1,Sensor2,Sensor3,acceleration,depth
77,3902,916,1757,-0.5561828571428571,-0.24954851935891545
78,3903,913,1753,-0.5538685714285714,-0.24930168600643382
79,3897,913,1753,-0.5515542857142857,-0.24905485265395222
80,3903,914,1753,-0.54924,-0.2488080193014706
81,3904,914,1754,-0.5469257142857142,-0.24856118594898896
82,3905,912,1753,-0.5446114285714285,-0.24831435259650736
83,3903,912,1752,-0.5422971428571428,-0.24806751924402573
84,3901,915,1753,-0.5399828571428571,-0.24782068589154413
85,3903,913,1754,-0.5376685714285714,-0.2475738525390625
86,3902,912,1754,-0.5353542857142857,-0.2473270191865809
87,3901,912,1756,-0.53304,-0.24708018583409927
88,3904,912,1754,-0.530172,-0.24683335248161764
89,3903,914,1753,-0.527304,-0.24658651912913604
90,3902,911,1755,-0.5244359999999999,-0.2463396857766544
91,3905,913,1754,-0.5215679999999999,-0.24609285242417278
92,3901,914,1752,-0.5186999999999999,-0.24584601907169118
93,3905,911,1753,-0.515832,-0.24559918571920955
94,3905,912,1754,-0.512964,-0.24535235236672795
95,3905,912,1754,-0.510096,-0.24510551901424632
96,3903,913,1754,-0.507228,-0.24485868566176472
97,3898,913,1751,-0.5043599999999999,-0.2446118523092831
98,3909,916,1754,-0.5014919999999999,-0.24436501895680146
99,3903,913,1751,-0.49862399999999996,-0.24411818560431986
100,3903,913,1753,-0.495756,-0.24387135225183823
101,3906,913,1754,-0.49288799999999994,-0.24362451889935663
102,3903,911,1750,-0.49001999999999996,-0.243377685546875
103,3903,913,1751,-0.48605571428571426,-0.2431308521943934
104,3905,911,1754,-0.4820914285714285,-0.24288401884191177
105,3902,913,1753,-0.4781271428571428,-0.24263718548943014
106,3901,913,1752,-0.4741628571428571,-0.24239035213694854
107,3903,913,1751,-0.4701985714285714,-0.2421435187844669
108,3906,912,1750,-0.46623428571428566,-0.24189668543198528
109,3901,913,1751,-0.46226999999999996,-0.24164985207950368
110,3903,913,1751,-0.45830571428571426,-0.24140301872702205
111,3904,910,1752,-0.45434142857142856,-0.24115618537454045
112,3901,913,1751,-0.4503771428571428,-0.24090935202205882
113,3902,911,1751,-0.4464128571428571,-0.24066251866957722
114,3899,910,1751,-0.4424485714285714,-0.2404156853170956
115,3905,912,1751,-0.43848428571428566,-0.24016885196461396
116,3903,911,1753,-0.43451999999999996,-0.23992201861213236
117,3897,910,1750,-0.42763199999999996,-0.23967518525965073
118,3900,912,1749,-0.42074399999999995,-0.23942835190716913
119,3905,912,1752,-0.41385599999999995,-0.2391815185546875
120,3902,912,1748,-0.40696799999999994,-0.2389346852022059
121,3901,911,1750,-0.40007999999999994,-0.23868785184972427
122,3903,911,1750,-0.39319199999999993,-0.23844101849724264
123,3903,911,1750,-0.386304,-0.23819418514476104
124,3901,909,1752,-0.379416,-0.2379473517922794
125,3902,912,1748,-0.37252799999999997,-0.23770051843979778
126,3901,911,1751,-0.36563999999999997,-0.23745368508731618
127,3904,909,1750,-0.35875199999999996,-0.23720685173483455
128,3903,911,1748,-0.35186399999999995,-0.23696001838235295
129,3901,910,1749,-0.34497599999999995,-0.23671318502987132
130,3902,910,1746,-0.33808799999999994,-0.23646635167738972
131,3903,909,1749,-0.33119999999999994,-0.2362195183249081
132,3903,910,1749,-0.30501599999999995,-0.23597268497242646
133,3902,910,1747,-0.27883199999999997,-0.23572585161994486
134,3901,909,1747,-0.252648,-0.23547901826746323
135,3905,909,1747,-0.22646399999999994,-0.23523218491498163
136,3907,908,1747,-0.20027999999999996,-0.2349853515625
137,3904,908,1747,-0.17409599999999997,-0.2347385182100184
138,3905,908,1747,-0.14791199999999996,-0.23449168485753677
139,3903,909,1746,-0.12172799999999998,-0.23424485150505514
140,3903,912,1747,-0.09554399999999999,-0.23399801815257354
141,3904,910,1747,-0.06935999999999998,-0.2337511848000919
142,3903,910,1747,-0.04317599999999999,-0.23350435144761028
143,3908,909,1747,-0.016992000000000007,-0.23325751809512868
144,3905,907,1746,0.009191999999999978,-0.23301068474264705
145,3906,910,1748,0.03537600000000002,-0.23276385139016545
146,3900,907,1746,0.06156,-0.23251701803768382
147,3906,908,1745,0.06759428571428572,-0.23227018468520222
148,3907,907,1744,0.07362857142857143,-0.2320233513327206
149,3906,907,1745,0.07966285714285715,-0.23177651798023896
150,3904,908,1744,0.08569714285714286,-0.23152968462775736
151,3905,910,1747,0.09173142857142857,-0.23128285127527573
152,3903,907,1746,0.09776571428571429,-0.23103601792279413
153,3899,907,1743,0.1038,-0.2307891845703125
154,3906,907,1744,0.10983428571428572,-0.2305423512178309
155,3905,906,1741,0.11586857142857143,-0.23029551786534927
156,3905,907,1745,0.12190285714285715,-0.23004868451286764
157,3906,908,1744,0.12793714285714286,-0.22980185116038604
158,3904,905,1743,0.13397142857142857,-0.2295550178079044
159,3905,905,1745,0.1400057142857143,-0.22930818445542278
160,3904,905,1743,0.14604,-0.22906135110294118
161,3902,907,1741,0.1345,-0.22881451775045955
162,3906,906,1742,0.12296,-0.22856768439797795
163,3905,904,1740,0.11142,-0.22832085104549632
164,3903,905,1739,0.09988,-0.22807401769301472
165,3907,904,1742,0.08834,-0.2278271843405331
166,3905,904,1741,0.07680000000000001,-0.22758035098805146
167,3905,903,1742,0.06526,-0.22733351763556986
168,3902,904,1742,0.053720000000000004,-0.22708668428308823
169,3903,905,1740,0.04218000000000001,-0.22683985093060663
170,3904,904,1739,0.03064,-0.226593017578125
171,3902,904,1739,0.019100000000000006,-0.2263461842256434
172,3903,905,1737,0.007560000000000011,-0.22609935087316177
173,3899,903,1740,-0.0039799999999999836,-0.22585251752068014
174,3901,903,1738,-0.015520000000000006,-0.22560568416819854
175,3903,905,1737,-0.02706,-0.2253588508157169
176,3907,903,1739,-0.028054285714285716,-0.22511201746323528
177,3902,904,1737,-0.02904857142857143,-0.22486518411075368
178,3903,897,1737,-0.030042857142857145,-0.22461835075827205
179,3904,902,1738,-0.03103714285714286,-0.22437151740579045
180,3907,902,1738,-0.03203142857142857,-0.22412468405330882
181,3901,903,1735,-0.03302571428571429,-0.22387785070082722
182,3904,901,1736,-0.03402,-0.2236310173483456
183,3903,904,1738,-0.03501428571428572,-0.22338418399586396
184,3903,902,1736,-0.03600857142857143,-0.22313735064338236
185,3902,902,1735,-0.03700285714285714,-0.22289051729090073
186,3903,902,1735,-0.03799714285714286,-0.22264368393841913
187,3903,900,1734,-0.03899142857142857,-0.2223968505859375
188,3903,902,1733,-0.03998571428571429,-0.2221500172334559
189,3902,900,1731,-0.04098,-0.22190318388097427
190,3904,900,1732,-0.044140000000000006,-0.22165635052849264
191,3914,897,1730,-0.0473,-0.22140951717601104
192,3903,899,1732,-0.050460000000000005,-0.2211626838235294
193,3901,899,1732,-0.05362,-0.22091585047104778
194,3903,900,1731,-0.056780000000000004,-0.22066901711856618
195,3905,899,1730,-0.05994000000000001,-0.22042218376608455
196,3904,897,1729,-0.0631,-0.22017535041360295
197,3903,897,1731,-0.06626,-0.21992851706112132
198,3901,898,1726,-0.06942000000000001,-0.21968168370863972
199,3901,899,1729,-0.07258,-0.2194348503561581
200,3904,895,1727,-0.07574,-0.21918801700367646
201,3901,898,1727,-0.0789,-0.21894118365119486
202,3901,898,1727,-0.08206,-0.21869435029871323
203,3905,897,1727,-0.08522,-0.21844751694623163
204,3904,896,1726,-0.08838,-0.21820068359375
205,3902,898,1721,-0.0944,-0.2179538502412684
206,3901,896,1724,-0.10042,-0.21770701688878677
207,3905,895,1723,-0.10644,-0.21746018353630514
208,3903,894,1723,-0.11246,-0.21721335018382354
209,3901,896,1721,-0.11848,-0.2169665168313419
210,3904,895,1720,-0.1245,-0.21671968347886028
211,3903,895,1721,-0.13052,-0.21647285012637868
212,3903,895,1719,-0.13654,-0.21622601677389705
213,3901,894,1719,-0.14256,-0.21597918342141545
214,3901,895,1717,-0.14858,-0.21573235006893382
215,3905,893,1719,-0.15460000000000002,-0.21548551671645222
216,3901,892,1716,-0.16061999999999999,-0.2152386833639706
217,3904,889,1716,-0.16664,-0.21499185001148896
218,3908,894,1716,-0.17266,-0.21474501665900736
219,3903,893,1714,-0.17868,-0.21449818330652573
220,3903,890,1713,-0.18483857142857144,-0.21425134995404413
221,3909,893,1713,-0.19099714285714287,-0.2140045166015625
222,3902,888,1711,-0.19715571428571427,-0.2137576832490809
223,3903,889,1710,-0.2033142857142857,-0.21351084989659927
224,3902,889,1707,-0.20947285714285713,-0.21326401654411764
225,3900,888,1706,-0.21563142857142856,-0.21301718319163604
226,3895,888,1705,-0.22179,-0.2127703498391544
227,3905,890,1706,-0.22794857142857142,-0.21252351648667278
228,3898,887,1703,-0.23410714285714285,-0.21227668313419118
229,3902,885,1701,-0.24026571428571425,-0.21202984978170955
230,3903,886,1699,-0.2464242857142857,-0.21178301642922795
231,3902,886,1699,-0.2525828571428571,-0.21153618307674632
232,3902,885,1698,-0.25874142857142857,-0.21128934972426472
233,3903,883,1695,-0.26489999999999997,-0.2110425163717831
234,3901,891,1691,-0.2688,-0.21079568301930146
235,3903,883,1691,-0.27269999999999994,-0.21054884966681986
236,3903,882,1690,-0.27659999999999996,-0.21030201631433823
237,3903,881,1688,-0.28049999999999997,-0.21005518296185663
238,3902,882,1686,-0.2844,-0.209808349609375
239,3901,880,1685,-0.28829999999999995,-0.2095615162568934
240,3900,878,1683,-0.29219999999999996,-0.20931468290441177
241,3901,877,1681,-0.2961,-0.20906784955193014
242,3901,877,1680,-0.3,-0.20882101619944854
243,3905,873,1679,-0.30389999999999995,-0.2085741828469669
244,3901,876,1679,-0.30779999999999996,-0.20832734949448528
245,3902,876,1684,-0.3117,-0.20808051614200368
246,3899,872,1688,-0.3156,-0.20783368278952208
247,3903,870,1695,-0.31949999999999995,-0.20758684943704045
248,3903,869,1705,-0.32339999999999997,-0.20734001608455882
249,3901,869,1721,-0.32723142857142856,-0.20709318273207722
250,3901,866,1740,-0.3310628571428571,-0.2068463493795956
251,3902,870,1764,-0.3348942857142857,-0.20659951602711396
252,3902,868,1786,-0.33872571428571424,-0.20635268267463236
253,3903,865,1805,-0.34255714285714284,-0.20610584932215073
254,3903,865,1826,-0.3463885714285714,-0.2058590159696691
255,3903,865,1839,-0.35022,-0.2056121826171875
256,3901,863,1853,-0.3540514285714286,-0.2053653492647059
257,3901,864,1866,-0.3578828571428571,-0.20511851591222427
258,3899,861,1874,-0.3617142857142857,-0.20487168255974264
259,3904,860,1881,-0.36554571428571425,-0.20462484920726104
260,3901,857,1889,-0.36937714285714285,-0.2043780158547794
261,3902,855,1907,-0.3732085714285714,-0.20413118250229778
262,3902,852,1907,-0.37704,-0.20388434914981618
263,3903,849,1917,-0.359576,-0.20363751579733458
264,3900,845,1922,-0.34211199999999997,-0.20339068244485295
265,3903,844,1937,-0.324648,-0.20314384909237132
266,3900,839,1939,-0.307184,-0.20289701573988972
267,3902,834,1942,-0.28972,-0.2026501823874081
268,3901,826,1935,-0.272256,-0.20240334903492646
269,3899,819,1929,-0.254792,-0.20215651568244486
270,3899,811,1932,-0.237328,-0.20190968232996326
271,3901,801,1937,-0.219864,-0.2016628489774816
272,3901,789,1945,-0.20240000000000002,-0.201416015625
273,3901,775,1942,-0.18493600000000002,-0.2011691822725184
274,3897,758,1946,-0.167472,-0.20092234892003677
275,3897,744,1937,-0.15000800000000003,-0.20067551556755514
276,3900,722,1938,-0.13254400000000002,-0.20042868221507354
277,3902,699,1938,-0.11507999999999999,-0.2001818488625919
278,3900,677,1945,-0.11630399999999999,-0.19993501551011028
279,3903,652,1953,-0.117528,-0.19968818215762868
280,3905,626,1946,-0.118752,-0.19944134880514708
281,3902,600,1929,-0.11997599999999999,-0.19919451545266545
282,3902,570,1928,-0.12119999999999999,-0.19894768210018382
283,3901,544,1928,-0.12242399999999999,-0.19870084874770222
284,3902,518,1940,-0.123648,-0.1984540153952206
285,3905,498,1946,-0.124872,-0.19820718204273896
286,3903,471,1950,-0.12609599999999999,-0.19796034869025736
287,3902,450,1959,-0.12732,-0.19771351533777576
288,3901,429,1940,-0.128544,-0.1974666819852941
289,3902,408,1934,-0.129768,-0.1972198486328125
290,3899,385,1928,-0.130992,-0.1969730152803309
291,3903,367,1928,-0.132216,-0.19672618192784927
292,3901,351,1937,-0.13344,-0.19647934857536764
293,3899,333,1949,-0.13559142857142858,-0.19623251522288604
294,3902,322,1956,-0.13774285714285714,-0.1959856818704044
295,3902,311,1957,-0.13989428571428572,-0.19573884851792278
296,3900,299,1961,-0.14204571428571428,-0.19549201516544118
297,3899,288,1969,-0.14419714285714286,-0.19524518181295958
298,3899,278,1966,-0.14634857142857144,-0.19499834846047795
299,3901,267,1979,-0.1485,-0.19475151510799632
300,3899,260,1975,-0.15065142857142858,-0.19450468175551472
301,3902,253,1984,-0.15280285714285713,-0.1942578484030331
302,3900,243,1998,-0.1549542857142857,-0.19401101505055146
303,3904,240,1985,-0.15710571428571427,-0.19376418169806986
304,3901,232,1997,-0.15925714285714285,-0.19351734834558826
305,3901,226,2021,-0.1614085714285714,-0.1932705149931066
306,3901,220,2031,-0.16355999999999998,-0.193023681640625
307,3897,216,2038,-0.172112,-0.1927768482881434
308,3899,212,2043,-0.180664,-0.19253001493566177
309,3902,206,2036,-0.189216,-0.19228318158318014
310,3901,201,2040,-0.197768,-0.19203634823069854
311,3907,200,2042,-0.20632,-0.1917895148782169
312,3906,194,2031,-0.21487199999999998,-0.19154268152573528
313,3901,192,2029,-0.22342399999999998,-0.19129584817325368
314,3900,188,2023,-0.231976,-0.19104901482077208
315,3901,183,2021,-0.240528,-0.19080218146829045
316,3899,181,2016,-0.24908,-0.19055534811580882
317,3902,174,2010,-0.25763199999999997,-0.19030851476332722
318,3901,170,2008,-0.266184,-0.1900616814108456
319,3900,173,2017,-0.274736,-0.18981484805836396
320,3906,167,2026,-0.283288,-0.18956801470588236
321,3895,168,2031,-0.29184,-0.18932118135340076
322,3895,166,2027,-0.2990785714285714,-0.1890743480009191
323,3900,163,2033,-0.30631714285714284,-0.1888275146484375
324,3900,161,2038,-0.31355571428571427,-0.1885806812959559
325,3893,154,2033,-0.3207942857142857,-0.18833384794347427
326,3899,152,2028,-0.3280328571428571,-0.18808701459099264
327,3900,149,2026,-0.33527142857142855,-0.18784018123851104
328,3895,145,2019,-0.34251,-0.1875933478860294
329,3897,140,2010,-0.3497485714285714,-0.18734651453354778
330,3898,137,1999,-0.35698714285714284,-0.18709968118106618
331,3900,135,1993,-0.36422571428571426,-0.18685284782858458
332,3901,133,1989,-0.3714642857142857,-0.18660601447610295
333,3897,132,1993,-0.3787028571428571,-0.18635918112362132
334,3898,129,2000,-0.38594142857142855,-0.18611234777113972
335,3903,125,2000,-0.39318,-0.1858655144186581
336,3899,128,1995,-0.402228,-0.18561868106617646
337,3900,126,1998,-0.411276,-0.18537184771369486
338,3899,122,1992,-0.420324,-0.18512501436121326
339,3901,122,1994,-0.429372,-0.1848781810087316
340,3898,122,1994,-0.43842,-0.18463134765625
341,3897,120,1999,-0.447468,-0.1843845143037684
342,3902,118,2010,-0.4565159999999999,-0.18413768095128677
343,3897,112,2023,-0.465564,-0.18389084759880514
344,3899,110,2039,-0.4746119999999999,-0.18364401424632354
345,3896,107,2050,-0.48366,-0.1833971808938419
346,3899,104,2059,-0.4927079999999999,-0.18315034754136028
347,3901,103,2065,-0.501756,-0.18290351418887868
348,3899,98,2066,-0.5108039999999999,-0.18265668083639708
349,3902,98,2072,-0.519852,-0.18240984748391545
350,3899,96,2064,-0.5288999999999999,-0.18216301413143382
351,3906,99,2060,-0.53226,-0.18191618077895222
352,3900,96,2052,-0.5356199999999999,-0.1816693474264706
353,3900,94,2051,-0.5389799999999999,-0.18142251407398896
354,3903,93,2050,-0.5423399999999999,-0.18117568072150736
355,3902,91,2048,-0.5457,-0.18092884736902576
356,3902,87,2040,-0.5490599999999999,-0.1806820140165441
357,3901,85,2038,-0.5524199999999999,-0.1804351806640625
358,3900,83,2036,-0.5557799999999999,-0.1801883473115809
359,3903,80,2047,-0.55914,-0.17994151395909927
360,3903,75,2062,-0.5624999999999999,-0.17969468060661764
361,3900,66,2069,-0.5658599999999999,-0.17944784725413604
362,3903,64,2080,-0.56922,-0.1792010139016544
363,3894,57,2098,-0.57258,-0.17895418054917278
364,3899,58,2105,-0.5759399999999999,-0.17870734719669118
365,3896,50,2115,-0.5792999999999999,-0.17846051384420958
366,3900,54,2130,-0.5975828571428571,-0.17821368049172795
367,3899,55,2136,-0.6158657142857142,-0.17796684713924632
368,3902,48,2138,-0.6341485714285713,-0.17772001378676472
369,3900,48,2149,-0.6524314285714284,-0.1774731804342831
370,3901,48,2151,-0.6707142857142856,-0.17722634708180146
371,3898,48,2156,-0.6889971428571428,-0.17697951372931986
372,3902,46,2157,-0.7072799999999999,-0.17673268037683826
373,3901,48,2159,-0.7255628571428571,-0.1764858470243566
374,3901,44,2167,-0.7438457142857142,-0.176239013671875
375,3898,40,2167,-0.7621285714285713,-0.1759921803193934
376,3901,42,2171,-0.7804114285714284,-0.17574534696691177
377,3900,37,2172,-0.7986942857142856,-0.17549851361443014
378,3899,38,2169,-0.8169771428571427,-0.17525168026194854
379,3900,34,2174,-0.8352599999999999,-0.1750048469094669
380,3898,36,2177,-0.8362079999999998,-0.17475801355698528
381,3897,34,2169,-0.8371559999999999,-0.17451118020450368
382,3899,41,2161,-0.8381039999999998,-0.17426434685202208
383,3895,34,2160,-0.8390519999999999,-0.17401751349954045
384,3898,20,2150,-0.8399999999999999,-0.17377068014705882
385,3901,19,2153,-0.8409479999999999,-0.17352384679457722
386,3898,40,2158,-0.8418959999999999,-0.1732770134420956
387,3895,20,2157,-0.8428439999999999,-0.17303018008961396
388,3897,29,2163,-0.8437919999999999,-0.17278334673713236
389,3895,16,2149,-0.8447399999999999,-0.17253651338465076
390,3895,17,2131,-0.8456879999999999,-0.1722896800321691
391,3899,19,2120,-0.8466359999999999,-0.1720428466796875
392,3896,17,2103,-0.8475839999999999,-0.1717960133272059
393,3898,18,2094,-0.848532,-0.17154917997472427
394,3899,17,2091,-0.8494799999999999,-0.17130234662224264
395,3898,20,2103,-0.8257585714285713,-0.17105551326976104
396,3897,20,2114,-0.8020371428571428,-0.1708086799172794
397,3897,24,2113,-0.7783157142857142,-0.17056184656479778
398,3898,30,2110,-0.7545942857142857,-0.17031501321231618
399,3896,22,2114,-0.7308728571428571,-0.17006817985983458
400,3899,24,2112,-0.7071514285714284,-0.16982134650735295
401,3897,17,2105,-0.68343,-0.16957451315487132
402,3896,17,2095,-0.6597085714285713,-0.16932767980238972
403,3897,19,2097,-0.6359871428571429,-0.1690808464499081
404,3897,21,2093,-0.6122657142857142,-0.16883401309742646
405,3897,18,2092,-0.5885442857142857,-0.16858717974494486
406,3901,20,2091,-0.5648228571428571,-0.16834034639246326
407,3904,20,2086,-0.5411014285714285,-0.1680935130399816
408,3897,21,2088,-0.51738,-0.1678466796875
409,3900,21,2084,-0.527652,-0.1675998463350184
410,3902,20,2079,-0.537924,-0.16735301298253677
411,3899,20,2070,-0.548196,-0.16710617963005514
412,3898,18,2056,-0.558468,-0.16685934627757354
413,3900,24,2052,-0.56874,-0.1666125129250919
414,3893,18,2041,-0.579012,-0.16636567957261028
415,3896,19,2036,-0.589284,-0.16611884622012868
416,3899,20,2036,-0.599556,-0.16587201286764708
417,3896,19,2031,-0.609828,-0.16562517951516545
418,3896,20,2037,-0.6201,-0.16537834616268382
419,3897,18,2039,-0.630372,-0.16513151281020222
420,3898,21,2044,-0.640644,-0.1648846794577206
421,3897,19,2048,-0.650916,-0.16463784610523896
422,3898,18,2051,-0.6611880000000001,-0.16439101275275736
423,3897,19,2053,-0.6714600000000001,-0.16414417940027576
424,3897,18,2054,-0.680644,-0.1638973460477941
425,3900,20,2051,-0.689828,-0.1636505126953125
426,3897,16,2047,-0.6990120000000001,-0.1634036793428309
427,3897,17,2044,-0.708196,-0.16315684599034927
428,3901,18,2047,-0.71738,-0.16291001263786764
429,3895,20,2052,-0.726564,-0.16266317928538604
430,3898,21,2044,-0.735748,-0.1624163459329044
431,3897,18,2032,-0.744932,-0.16216951258042278
432,3895,20,2027,-0.754116,-0.16192267922794118
433,3896,19,2015,-0.7633,-0.16167584587545958
434,3899,19,2005,-0.772484,-0.16142901252297795
435,3892,23,1996,-0.781668,-0.16118217917049632
436,3896,20,1999,-0.790852,-0.16093534581801472
437,3902,21,1999,-0.800036,-0.1606885124655331
438,3901,20,2001,-0.8092199999999999,-0.16044167911305146
439,3897,18,2001,-0.8072828571428571,-0.16019484576056986
440,3893,20,2002,-0.8053457142857142,-0.15994801240808826
441,3898,20,1999,-0.8034085714285714,-0.1597011790556066
442,3895,21,2003,-0.8014714285714285,-0.159454345703125
443,3900,20,2000,-0.7995342857142856,-0.1592075123506434
444,3895,20,1993,-0.7975971428571428,-0.15896067899816177
445,3893,18,1989,-0.79566,-0.15871384564568014
446,3896,19,1990,-0.7937228571428572,-0.15846701229319854
447,3898,19,1985,-0.7917857142857143,-0.1582201789407169
448,3895,18,1985,-0.7898485714285715,-0.15797334558823528
449,3895,18,1982,-0.7879114285714286,-0.15772651223575368
450,3891,18,1979,-0.7859742857142857,-0.15747967888327208
451,3895,17,1988,-0.7840371428571429,-0.15723284553079045
452,3897,17,1994,-0.7821,-0.15698601217830882
453,3899,18,2003,-0.7942560000000001,-0.15673917882582722
454,3902,18,2000,-0.806412,-0.1564923454733456
455,3895,18,1996,-0.8185680000000001,-0.15624551212086396
456,3893,20,1989,-0.830724,-0.15599867876838236
457,3897,17,1984,-0.8428800000000001,-0.15575184541590076
458,3902,19,1992,-0.855036,-0.1555050120634191
459,3897,19,1993,-0.8671920000000001,-0.1552581787109375
460,3898,20,1992,-0.879348,-0.1550113453584559
461,3896,18,2001,-0.8915040000000001,-0.15476451200597427
462,3895,20,2006,-0.90366,-0.15451767865349264
463,3896,20,2008,-0.9158160000000001,-0.15427084530101104
464,3896,18,2002,-0.927972,-0.1540240119485294
465,3897,19,2004,-0.9401280000000001,-0.15377717859604778
466,3899,18,2010,-0.9522840000000001,-0.15353034524356618
467,3896,15,2022,-0.9644400000000001,-0.15328351189108458
468,3892,18,2020,-1.0028957142857144,-0.15303667853860295
469,3899,18,2010,-1.0413514285714287,-0.15278984518612132
470,3895,19,1983,-1.079807142857143,-0.15254301183363972
471,3897,17,1959,-1.1182628571428572,-0.1522961784811581
472,3898,17,1937,-1.1567185714285715,-0.15204934512867646
473,3897,17,1932,-1.1951742857142857,-0.15180251177619486
474,3894,14,1942,-1.23363,-0.15155567842371326
475,3898,17,1950,-1.2720857142857143,-0.15130884507123163
476,3898,17,1951,-1.3105414285714285,-0.15106201171875
477,3893,20,1948,-1.3489971428571428,-0.1508151783662684
478,3894,19,1946,-1.3874528571428573,-0.15056834501378677
479,3901,17,1951,-1.4259085714285713,-0.15032151166130514
480,3893,20,1956,-1.4643642857142858,-0.15007467830882354
481,3894,19,1962,-1.50282,-0.1498278449563419
482,3893,19,1965,-1.4507320000000001,-0.14958101160386028
483,3885,20,1962,-1.398644,-0.14933417825137868
484,3893,18,1946,-1.346556,-0.14908734489889708
485,3900,18,1945,-1.294468,-0.14884051154641545
486,3898,21,1946,-1.24238,-0.14859367819393382
487,3890,18,1942,-1.190292,-0.14834684484145222
