RECORDED=2021-01-07--11:56:16
radicl VERSION=0.4.2
FIRMWARE REVISION=1.45
HARDWARE REVISION=2
MODEL NUMBER=3
,Sensor1,Sensor2,Sensor3,acceleration,depth
131,4087,903,1858,-0.9963,0.0
132,4091,903,1857,-0.9938999999999999,0.0
133,4092,904,1860,-0.9914999999999999,0.0
134,4091,903,1859,-0.9890999999999999,0.0
135,4092,902,1857,-0.9866999999999999,0.0
136,4091,902,1861,-0.9842999999999998,0.0
137,4089,902,1860,-0.9818999999999999,0.0
138,4091,904,1859,-0.9787909090909089,0.0
139,4090,902,1858,-0.9756818181818181,0.0
140,4091,904,1858,-0.9725727272727271,0.0
141,4091,901,1857,-0.9694636363636363,0.0
142,4091,904,1858,-0.9663545454545454,0.0
143,4091,903,1857,-0.9632454545454545,0.0
144,4091,903,1858,-0.9601363636363636,0.0
145,4091,900,1859,-0.9570272727272727,0.0
146,4091,904,1858,-0.9539181818181818,0.0
147,4091,901,1857,-0.9508090909090909,0.0
148,4091,903,1858,-0.9477,0.0
149,4092,904,1857,-0.9459981818181818,0.0
150,4090,901,1858,-0.9442963636363636,0.0
151,4090,902,1858,-0.9425945454545455,0.0
152,4091,904,1859,-0.9408927272727273,0.0
153,4091,902,1857,-0.9391909090909091,0.0
154,4092,904,1856,-0.9374890909090909,0.0
155,4091,901,1856,-0.9357872727272727,0.0
156,4092,902,1857,-0.9340854545454546,0.0
157,4091,901,1858,-0.9323836363636364,0.0
158,4091,904,1856,-0.9306818181818182,0.0
159,4092,902,1857,-0.92898,0.0
160,4091,902,1858,-0.927655,0.0
161,4093,903,1857,-0.92633,0.0
162,4091,903,1858,-0.9250050000000001,0.0
163,4087,901,1857,-0.9236800000000001,0.0
164,4091,904,1855,-0.922355,0.0
165,4091,903,1857,-0.92103,0.0
166,4092,904,1854,-0.919705,0.0
167,4093,903,1858,-0.91838,0.0
168,4087,901,1857,-0.917055,0.0
169,4090,901,1857,-0.91573,0.0
170,4092,901,1857,-0.914405,0.0
171,4089,901,1859,-0.91308,0.0
172,4092,902,1858,-0.9090163636363636,0.0
173,4091,902,1860,-0.9049527272727272,0.0
174,4093,903,1857,-0.900889090909091,0.0
175,4091,903,1859,-0.8968254545454546,0.0
176,4091,902,1857,-0.8927618181818182,0.0
177,4091,902,1858,-0.8886981818181818,0.0
178,4089,903,1858,-0.8846345454545455,0.0
179,4085,903,1858,-0.8805709090909091,0.0
180,4092,904,1857,-0.8765072727272728,0.0
181,4090,902,1857,-0.8724436363636364,0.0
182,4091,900,1857,-0.86838,0.0
183,4093,902,1858,-0.86233,0.0
184,4093,901,1861,-0.85628,0.0
185,4090,902,1858,-0.85023,0.0
186,4091,903,1857,-0.84418,0.0
187,4091,904,1857,-0.83813,0.0
188,4092,905,1859,-0.8320799999999999,0.0
189,4092,904,1857,-0.8260299999999999,0.0
190,4094,905,1859,-0.8199799999999999,0.0
191,4092,901,1857,-0.8139299999999999,0.0
192,4091,902,1855,-0.8078799999999999,0.0
193,4091,901,1857,-0.8018299999999999,0.0
194,4092,901,1856,-0.7957799999999999,0.0
195,4090,902,1858,-0.7901890909090908,0.0
196,4090,902,1858,-0.7845981818181818,0.0
197,4091,903,1857,-0.7790072727272727,0.0
198,4092,903,1857,-0.7734163636363636,0.0
199,4091,902,1855,-0.7678254545454545,0.0
200,4092,901,1857,-0.7622345454545454,0.0
201,4092,901,1856,-0.7566436363636363,0.0
202,4095,905,1859,-0.7510527272727272,0.0
203,4091,902,1856,-0.7454618181818181,0.0
204,4093,904,1858,-0.739870909090909,0.0
205,4093,904,1860,-0.7342799999999999,0.0
206,4091,902,1859,-0.729850909090909,0.0
207,4091,902,1856,-0.7254218181818182,0.0
208,4094,902,1859,-0.7209927272727272,0.0
209,4091,904,1856,-0.7165636363636363,0.0
210,4091,902,1855,-0.7121345454545454,0.0
211,4092,902,1857,-0.7077054545454545,0.0
212,4093,907,1858,-0.7032763636363636,0.0
213,4090,902,1858,-0.6988472727272727,0.0
214,4091,902,1857,-0.6944181818181817,0.0
215,4093,902,1857,-0.6899890909090909,0.0
216,4091,902,1857,-0.68556,0.0
217,4092,902,1856,-0.6799099999999999,0.0
218,4090,902,1859,-0.67426,0.0
219,4092,905,1857,-0.6686099999999999,0.0
220,4091,903,1858,-0.66296,0.0
221,4091,900,1859,-0.65731,0.0
222,4092,901,1857,-0.6516599999999999,0.0
223,4091,902,1858,-0.64601,0.0
224,4091,902,1857,-0.6403599999999999,0.0
225,4090,901,1857,-0.63471,0.0
226,4092,902,1857,-0.62906,0.0
227,4091,902,1858,-0.62341,0.0
228,4092,903,1856,-0.61776,0.0
229,4092,903,1857,-0.6058254545454546,0.0
230,4091,903,1856,-0.593890909090909,0.0
231,4091,903,1855,-0.5819563636363636,0.0
232,4089,903,1856,-0.5700218181818182,0.0
233,4092,903,1857,-0.5580872727272728,0.0
234,4092,904,1857,-0.5461527272727272,0.0
235,4091,903,1857,-0.5342181818181818,0.0
236,4094,904,1858,-0.5222836363636364,0.0
237,4091,901,1856,-0.510349090909091,0.0
238,4091,901,1857,-0.4984145454545455,0.0
239,4092,903,1857,-0.48648,0.0
240,4090,900,1856,-0.4878,0.0
241,4092,900,1858,-0.48912,0.0
242,4091,903,1855,-0.49044,0.0
243,4090,903,1857,-0.49176000000000003,0.0
244,4091,904,1855,-0.49308,0.0
245,4092,905,1858,-0.4944,0.0
246,4093,902,1856,-0.49572,0.0
247,4092,904,1856,-0.49704,0.0
248,4094,904,1858,-0.49836,0.0
249,4092,901,1856,-0.49968,0.0
250,4089,900,1857,-0.501,0.0
251,4091,902,1855,-0.50232,0.0
252,4092,901,1856,-0.49359272727272724,0.0
253,4091,903,1857,-0.48486545454545454,0.0
254,4091,902,1857,-0.4761381818181818,0.0
255,4091,901,1855,-0.4674109090909091,0.0
256,4091,900,1855,-0.45868363636363635,0.0
257,4092,902,1857,-0.44995636363636365,0.0
258,4091,901,1856,-0.4412290909090909,0.0
259,4091,901,1858,-0.4325018181818182,0.0
260,4091,902,1858,-0.42377454545454546,0.0
261,4092,904,1856,-0.41504727272727276,0.0
262,4091,901,1857,-0.40632,0.0
263,4092,904,1858,-0.389835,0.0
264,4091,902,1856,-0.37335,0.0
265,4091,901,1858,-0.356865,0.0
266,4094,902,1858,-0.34038,0.0
267,4091,904,1855,-0.323895,0.0
268,4091,901,1856,-0.30740999999999996,0.0
269,4091,901,1857,-0.290925,0.0
270,4092,900,1855,-0.27444,0.0
271,4092,901,1855,-0.257955,0.0
272,4090,900,1857,-0.24147,0.0
273,4092,902,1858,-0.224985,0.0
274,4092,901,1856,-0.2085,0.0
275,4091,900,1857,-0.20588727272727272,0.0
276,4092,906,1856,-0.20327454545454546,0.0
277,4091,900,1856,-0.20066181818181816,0.0
278,4092,904,1856,-0.1980490909090909,0.0
279,4091,902,1857,-0.19543636363636363,0.0
280,4087,900,1856,-0.19282363636363636,0.0
281,4090,900,1856,-0.1902109090909091,0.0
282,4092,901,1856,-0.18759818181818183,0.0
283,4092,903,1856,-0.18498545454545454,0.0
284,4093,905,1857,-0.18237272727272727,0.0
285,4090,902,1854,-0.17976,0.0
286,4091,901,1856,-0.18685636363636363,0.0
287,4091,902,1855,-0.19395272727272728,0.0
288,4092,901,1855,-0.2010490909090909,0.0
289,4092,901,1855,-0.20814545454545455,0.0
290,4089,900,1857,-0.21524181818181817,0.0
291,4090,899,1856,-0.22233818181818182,0.0
292,4091,901,1857,-0.22943454545454545,0.0
293,4092,901,1855,-0.2365309090909091,0.0
294,4091,900,1856,-0.24362727272727272,0.0
295,4091,901,1855,-0.25072363636363637,0.0
296,4092,901,1857,-0.25782,0.0
297,4091,901,1854,-0.26605,0.0
298,4091,902,1855,-0.27427999999999997,0.0
299,4089,900,1857,-0.28251,0.0
300,4092,900,1855,-0.29074,0.0
301,4091,903,1855,-0.29896999999999996,0.0
302,4090,902,1856,-0.3072,0.0
303,4091,905,1859,-0.31543,0.0
304,4087,901,1855,-0.32365999999999995,0.0
305,4091,901,1855,-0.33188999999999996,0.0
306,4093,904,1858,-0.34012,0.0
307,4091,902,1858,-0.34834999999999994,0.0
308,4091,901,1854,-0.35657999999999995,0.0
309,4091,900,1856,-0.36802909090909086,0.0
310,4091,902,1856,-0.37947818181818177,0.0
311,4092,902,1855,-0.3909272727272727,0.0
312,4092,901,1854,-0.4023763636363636,0.0
313,4090,902,1854,-0.4138254545454545,0.0
314,4091,901,1855,-0.4252745454545454,0.0
315,4091,901,1854,-0.4367236363636363,0.0
316,4091,902,1856,-0.4481727272727272,0.0
317,4090,900,1855,-0.45962181818181813,0.0
318,4091,900,1853,-0.47107090909090904,0.0
319,4091,900,1853,-0.48251999999999995,0.0
320,4091,902,1855,-0.48422499999999996,0.0
321,4093,902,1857,-0.48593,0.0
322,4091,901,1854,-0.48763499999999993,0.0
323,4092,900,1855,-0.48933999999999994,0.0
324,4092,901,1854,-0.49104499999999995,0.0
325,4091,899,1854,-0.49274999999999997,0.0
326,4092,900,1854,-0.494455,0.0
327,4093,904,1857,-0.49616,0.0
328,4091,900,1854,-0.497865,0.0
329,4091,900,1856,-0.49956999999999996,0.0
330,4091,899,1854,-0.501275,0.0
331,4091,899,1855,-0.50298,0.0
332,4092,901,1853,-0.4977709090909091,0.0
333,4093,901,1849,-0.49256181818181816,0.0
334,4094,901,1856,-0.48735272727272727,0.0
335,4091,898,1855,-0.48214363636363633,0.0
336,4092,900,1854,-0.47693454545454544,0.0
337,4091,899,1853,-0.4717254545454545,0.0
338,4091,900,1854,-0.4665163636363636,0.0
339,4092,900,1852,-0.4613072727272727,0.0
340,4092,898,1853,-0.4560981818181818,0.0
341,4091,900,1852,-0.4508890909090909,0.0
342,4092,897,1853,-0.44567999999999997,0.0
343,4091,900,1853,-0.44480181818181813,0.0
344,4092,899,1852,-0.44392363636363635,0.0
345,4091,898,1853,-0.4430454545454545,0.0
346,4091,899,1852,-0.4421672727272727,0.0
347,4092,900,1853,-0.4412890909090909,0.0
348,4091,898,1850,-0.4404109090909091,0.0
349,4092,902,1854,-0.4395327272727273,0.0
350,4091,899,1851,-0.43865454545454546,0.0
351,4091,898,1852,-0.43777636363636363,0.0
352,4091,899,1853,-0.43689818181818185,0.0
353,4090,898,1852,-0.43602,0.0
354,4091,899,1851,-0.433775,0.0
355,4091,898,1851,-0.43153,0.0
356,4091,897,1851,-0.429285,0.0
357,4091,897,1851,-0.42704,0.0
358,4090,897,1852,-0.424795,0.0
359,4089,898,1853,-0.42255,0.0
360,4090,898,1851,-0.420305,0.0
361,4090,896,1850,-0.41806,0.0
362,4091,898,1853,-0.41581499999999993,0.0
363,4091,898,1850,-0.41356999999999994,0.0
364,4091,898,1851,-0.41132499999999994,0.0
365,4091,897,1853,-0.40907999999999994,0.0
366,4092,896,1852,-0.4024745454545454,0.0
367,4092,897,1850,-0.39586909090909084,0.0
368,4092,895,1852,-0.3892636363636363,0.0
369,4093,897,1851,-0.3826581818181818,0.0
370,4091,898,1851,-0.37605272727272726,0.0
371,4091,895,1850,-0.3694472727272727,0.0
372,4091,897,1850,-0.36284181818181815,0.0
373,4092,899,1850,-0.35623636363636363,0.0
374,4091,895,1851,-0.3496309090909091,0.0
375,4092,897,1850,-0.3430254545454545,0.0
376,4092,897,1849,-0.33642,0.0
377,4091,896,1850,-0.3395,0.0
378,4092,895,1848,-0.34258,0.0
379,4091,895,1847,-0.34565999999999997,0.0
380,4091,896,1847,-0.34874,0.0
381,4087,896,1850,-0.35182,0.0
382,4091,897,1849,-0.3549,0.0
383,4091,895,1848,-0.35797999999999996,0.0
384,4091,894,1850,-0.36106,0.0
385,4093,897,1850,-0.36414,0.0
386,4091,895,1849,-0.36722,0.0
387,4092,896,1848,-0.37029999999999996,0.0
388,4091,894,1850,-0.37338,0.0
389,4094,896,1850,-0.3655363636363636,0.0
390,4091,895,1848,-0.3576927272727273,0.0
391,4090,894,1848,-0.3498490909090909,0.0
392,4093,898,1847,-0.34200545454545456,0.0
393,4090,895,1846,-0.33416181818181817,0.0
394,4091,893,1850,-0.32631818181818184,0.0
395,4091,894,1847,-0.31847454545454545,0.0
396,4091,893,1845,-0.3106309090909091,0.0
397,4091,893,1848,-0.30278727272727274,0.0
398,4091,893,1847,-0.2949436363636364,0.0
399,4092,892,1846,-0.2871,0.0
400,4092,893,1846,-0.288065,0.0
401,4094,895,1848,-0.28903,0.0
402,4091,892,1846,-0.289995,0.0
403,4091,893,1847,-0.29096,0.0
404,4092,892,1845,-0.291925,0.0
405,4090,892,1846,-0.29289,0.0
406,4090,891,1846,-0.29385500000000003,0.0
407,4093,893,1847,-0.29482,0.0
408,4091,893,1841,-0.295785,0.0
409,4091,893,1844,-0.29675,0.0
410,4091,892,1844,-0.297715,0.0
411,4091,891,1843,-0.29868,0.0
412,4091,891,1844,-0.2964381818181818,0.0
413,4092,890,1843,-0.29419636363636364,0.0
414,4093,889,1845,-0.29195454545454547,0.0
415,4090,888,1844,-0.2897127272727273,0.0
416,4092,888,1844,-0.2874709090909091,0.0
417,4091,889,1842,-0.2852290909090909,0.0
418,4090,890,1842,-0.2829872727272727,0.0
419,4091,891,1843,-0.2807454545454545,0.0
420,4089,889,1841,-0.27850363636363634,0.0
421,4091,887,1841,-0.27626181818181816,0.0
422,4090,887,1842,-0.27402,0.0
423,4095,894,1843,-0.2659690909090909,0.0
424,4087,887,1840,-0.2579181818181818,0.0
425,4091,887,1841,-0.24986727272727272,0.0
426,4093,889,1842,-0.24181636363636363,0.0
427,4093,886,1839,-0.23376545454545455,0.0
428,4091,886,1839,-0.22571454545454545,0.0
429,4091,886,1841,-0.21766363636363636,0.0
430,4091,887,1840,-0.20961272727272728,0.0
431,4092,887,1837,-0.2015618181818182,0.0
432,4091,881,1839,-0.19351090909090912,0.0
433,4092,886,1839,-0.18546,0.0
434,4091,885,1837,-0.18677000000000002,0.0
435,4091,885,1838,-0.18808000000000002,0.0
436,4091,884,1838,-0.18939,0.0
437,4091,886,1838,-0.1907,0.0
438,4093,886,1836,-0.19201000000000001,0.0
439,4091,883,1838,-0.19332,0.0
440,4092,882,1838,-0.19463,0.0
441,4091,881,1834,-0.19594,0.0
442,4091,882,1837,-0.19725,0.0
443,4095,884,1838,-0.19856000000000001,0.0
444,4087,883,1836,-0.19987,0.0
445,4088,882,1835,-0.20118,0.0
446,4091,883,1835,-0.18745636363636364,0.0
447,4089,881,1834,-0.17373272727272726,0.0
448,4090,883,1833,-0.1600090909090909,0.0
449,4091,881,1834,-0.14628545454545455,0.0
450,4091,886,1834,-0.13256181818181817,0.0
451,4092,879,1833,-0.11883818181818182,0.0
452,4087,880,1831,-0.10511454545454545,0.0
453,4092,879,1832,-0.09139090909090908,0.0
454,4091,879,1831,-0.07766727272727271,0.0
455,4091,880,1831,-0.06394363636363634,0.0
456,4091,878,1830,-0.050219999999999994,0.0
457,4092,877,1830,-0.054189999999999995,0.0
458,4093,881,1829,-0.058159999999999996,0.0
459,4090,877,1830,-0.06212999999999999,0.0
460,4091,877,1829,-0.06609999999999999,0.0
461,4093,880,1830,-0.07007,0.0
462,4091,878,1828,-0.07404,0.0
463,4091,875,1827,-0.07801,0.0
464,4092,877,1827,-0.08198,0.0
465,4091,875,1826,-0.08595,0.0
466,4091,875,1824,-0.08992,0.0
467,4090,873,1823,-0.09389,0.0
468,4095,878,1828,-0.09786,0.0
469,4090,874,1822,-0.1105309090909091,0.0
470,4091,873,1824,-0.12320181818181819,0.0
471,4091,871,1822,-0.13587272727272728,0.0
472,4091,873,1819,-0.14854363636363638,0.0
473,4091,872,1819,-0.16121454545454544,0.0
474,4091,874,1819,-0.17388545454545457,0.0
475,4089,872,1821,-0.18655636363636363,0.0
476,4091,872,1820,-0.19922727272727275,0.0
477,4091,871,1820,-0.21189818181818182,0.0
478,4091,870,1822,-0.2245690909090909,0.0
479,4091,870,1822,-0.23724,0.0
480,4092,868,1824,-0.26054727272727274,0.0
481,4092,871,1827,-0.28385454545454547,0.0
482,4094,871,1830,-0.3071618181818182,0.0
483,4091,869,1833,-0.33046909090909093,0.0
484,4091,869,1835,-0.35377636363636367,0.0
485,4091,868,1835,-0.3770836363636364,0.0
486,4091,869,1837,-0.40039090909090913,0.0
487,4092,868,1844,-0.42369818181818186,0.0
488,4091,867,1847,-0.4470054545454546,0.0
489,4094,871,1860,-0.4703127272727273,0.0
490,4091,867,1865,-0.49362,0.0
491,4092,867,1876,-0.514185,0.0
492,4091,867,1886,-0.53475,0.0
493,4090,866,1898,-0.555315,0.0
494,4091,864,1914,-0.57588,0.0
495,4091,863,1923,-0.596445,0.0
496,4090,861,1935,-0.61701,0.0
497,4092,861,1949,-0.637575,0.0
498,4091,861,1962,-0.65814,0.0
499,4092,860,1970,-0.678705,0.0
500,4091,858,1971,-0.69927,0.0
501,4091,858,1974,-0.719835,0.0
502,4091,857,1972,-0.7404,0.0
503,4092,854,1981,-0.7066690909090909,0.0
504,4091,847,1982,-0.6729381818181818,0.0
505,4090,850,1990,-0.6392072727272726,0.0
506,4091,848,1995,-0.6054763636363636,0.0
507,4092,846,2001,-0.5717454545454546,0.0
508,4090,843,1992,-0.5380145454545454,0.0
509,4095,841,1977,-0.5042836363636363,0.0
510,4091,836,1957,-0.47055272727272723,0.0
511,4091,833,1952,-0.43682181818181814,0.0
512,4092,829,1948,-0.40309090909090906,0.0
513,4091,822,1948,-0.36935999999999997,0.0
514,4091,819,1954,-0.35435999999999995,0.0
515,4092,813,1951,-0.33936,0.0
516,4093,807,1947,-0.32436,0.0
517,4087,799,1940,-0.30935999999999997,0.0
518,4091,790,1937,-0.29435999999999996,0.0
519,4091,781,1937,-0.27936,0.0
520,4091,773,1933,-0.26436,0.0
521,4090,765,1931,-0.24935999999999997,0.0
522,4091,753,1930,-0.23435999999999998,0.0
523,4092,743,1930,-0.21936,0.0
524,4090,731,1933,-0.20435999999999999,0.0
525,4091,721,1932,-0.18936,0.0
526,4091,707,1925,-0.2169,0.0
527,4092,694,1919,-0.24444,0.0
528,4092,678,1913,-0.27198,0.0
529,4094,662,1907,-0.29952,0.0
530,4091,644,1903,-0.32706,0.0
531,4091,632,1899,-0.3546,0.0
532,4093,617,1901,-0.38214,0.0
533,4092,600,1896,-0.40968,0.0
534,4091,584,1892,-0.43722,0.0
535,4090,566,1890,-0.46475999999999995,0.0
536,4091,551,1880,-0.49229999999999996,0.0
537,4091,533,1878,-0.5073949999999999,0.0
538,4091,516,1875,-0.52249,0.0
539,4093,504,1870,-0.537585,0.0
540,4092,489,1861,-0.55268,0.0
541,4091,475,1850,-0.567775,0.0
542,4094,465,1843,-0.58287,0.0
543,4091,448,1835,-0.597965,0.0
544,4091,434,1824,-0.61306,0.0
545,4086,423,1815,-0.628155,0.0
546,4093,412,1803,-0.64325,0.0
547,4091,397,1784,-0.658345,0.0
548,4091,385,1771,-0.67344,0.0
549,4091,374,1760,-0.6992618181818182,0.0
550,4091,363,1750,-0.7250836363636364,0.0
551,4092,353,1744,-0.7509054545454545,0.0
552,4091,343,1740,-0.7767272727272727,0.0
553,4090,336,1739,-0.8025490909090909,0.0
554,4091,327,1735,-0.828370909090909,0.0
555,4091,317,1728,-0.8541927272727273,0.0
556,4091,312,1727,-0.8800145454545455,0.0
557,4091,304,1734,-0.9058363636363637,0.0
558,4091,295,1735,-0.9316581818181818,0.0
559,4093,287,1732,-0.95748,0.0
560,4091,279,1726,-0.9887563636363637,0.0
561,4091,273,1729,-1.0200327272727272,0.0
562,4091,267,1731,-1.051309090909091,0.0
563,4090,262,1730,-1.0825854545454545,0.0
564,4091,255,1724,-1.1138618181818183,0.0
565,4091,248,1721,-1.1451381818181818,0.0
566,4091,242,1721,-1.1764145454545454,0.0
567,4090,237,1718,-1.2076909090909091,0.0
568,4089,229,1722,-1.2389672727272727,0.0
569,4094,232,1721,-1.2702436363636362,0.0
570,4091,222,1722,-1.30152,0.0
571,4092,219,1724,-1.19433,0.0
572,4091,215,1724,-1.08714,0.0
573,4091,216,1726,-0.97995,0.0
574,4089,213,1734,-0.87276,0.0
575,4092,211,1733,-0.76557,0.0
576,4091,210,1731,-0.65838,0.0
577,4091,208,1723,-0.55119,0.0
578,4092,205,1722,-0.44399999999999995,0.0
579,4091,204,1723,-0.33680999999999994,0.0
580,4091,202,1724,-0.22961999999999994,0.0
581,4087,200,1725,-0.12243000000000004,0.0
582,4091,196,1727,-0.01524,0.0
583,4091,192,1727,-0.09368727272727272,0.0
584,4092,191,1731,-0.17213454545454543,0.0
585,4092,184,1732,-0.25058181818181813,0.0
586,4091,184,1733,-0.3290290909090908,0.0
587,4092,185,1732,-0.4074763636363635,0.0
588,4091,181,1735,-0.4859236363636363,0.0
589,4091,178,1737,-0.564370909090909,0.0
590,4092,176,1740,-0.6428181818181817,0.0
591,4092,175,1745,-0.7212654545454544,0.0
592,4091,172,1749,-0.7997127272727271,0.0
593,4093,171,1749,-0.8781599999999999,0.0
594,4091,166,1749,-0.88491,0.0
595,4092,165,1758,-0.8916599999999999,0.0
596,4091,162,1771,-0.8984099999999999,0.0
597,4091,159,1777,-0.90516,0.0
598,4091,156,1784,-0.91191,0.0
599,4092,153,1791,-0.91866,0.0
600,4093,155,1797,-0.92541,0.0
601,4092,148,1794,-0.93216,0.0
602,4091,146,1790,-0.93891,0.0
603,4089,144,1787,-0.94566,0.0
604,4091,142,1786,-0.95241,0.0
605,4091,142,1786,-0.95916,0.0
606,4091,139,1785,-0.9560454545454545,0.0
