RECORDED=2021-01-07--11:48:13
radicl VERSION=0.4.2
FIRMWARE REVISION=1.45
HARDWARE REVISION=2
MODEL NUMBER=3
,Sensor1,Sensor2,Sensor3,acceleration,depth
38,3966,776,1672,-0.699604,-0.3592354910714286
39,3965,777,1671,-0.694572,-0.36097935267857145
40,3963,776,1670,-0.6895399999999999,-0.3627232142857143
41,3959,779,1669,-0.684508,-0.36446707589285715
42,3961,775,1668,-0.679476,-0.3662109375
43,3965,775,1674,-0.6744439999999999,-0.36795479910714285
44,3963,777,1670,-0.669412,-0.3696986607142857
45,3965,778,1669,-0.66438,-0.3714425223214286
46,3963,779,1672,-0.6610159999999999,-0.37318638392857145
47,3962,776,1671,-0.657652,-0.3749302455357143
48,3964,776,1670,-0.654288,-0.37667410714285715
49,3963,777,1670,-0.650924,-0.37841796875
50,3966,777,1667,-0.6475599999999999,-0.38016183035714285
51,3965,775,1669,-0.644196,-0.3819056919642857
52,3963,777,1669,-0.640832,-0.3836495535714286
53,3960,776,1670,-0.6374679999999999,-0.38539341517857145
54,3965,776,1669,-0.6341039999999999,-0.3871372767857143
55,3967,775,1668,-0.63074,-0.38888113839285715
56,3966,777,1668,-0.6273759999999999,-0.390625
57,3966,778,1668,-0.6240119999999999,-0.39236886160714285
58,3965,777,1668,-0.6206479999999999,-0.3941127232142857
59,3967,775,1670,-0.6172839999999999,-0.3958565848214286
60,3962,774,1670,-0.6139199999999999,-0.39760044642857145
61,3965,776,1667,-0.614304,-0.3993443080357143
62,3963,776,1668,-0.6146879999999999,-0.40108816964285715
63,3965,777,1668,-0.615072,-0.40283203125
64,3962,775,1668,-0.6154559999999999,-0.40457589285714285
65,3963,775,1667,-0.6158399999999999,-0.4063197544642857
66,3961,777,1668,-0.6162239999999999,-0.4080636160714286
67,3965,776,1668,-0.6166079999999999,-0.40980747767857145
68,3967,777,1668,-0.6169919999999999,-0.4115513392857143
69,3958,776,1668,-0.6173759999999999,-0.41329520089285715
70,3964,777,1667,-0.6177599999999999,-0.4150390625
71,3965,776,1668,-0.6181439999999999,-0.41678292410714285
72,3965,776,1669,-0.6185279999999999,-0.4185267857142857
73,3963,775,1667,-0.6189119999999999,-0.4202706473214286
74,3963,776,1668,-0.6192959999999998,-0.4220145089285714
75,3959,775,1666,-0.6196799999999999,-0.4237583705357143
76,3968,771,1668,-0.625612,-0.42550223214285715
77,3963,767,1665,-0.6315439999999999,-0.42724609375
78,3959,775,1667,-0.6374759999999999,-0.4289899553571429
79,3964,775,1665,-0.6434079999999999,-0.4307338169642857
80,3964,774,1668,-0.6493399999999999,-0.4324776785714286
81,3963,775,1665,-0.655272,-0.4342215401785714
82,3964,775,1667,-0.6612039999999999,-0.4359654017857143
83,3964,775,1664,-0.667136,-0.43770926339285715
84,3961,775,1666,-0.6730679999999999,-0.439453125
85,3965,775,1665,-0.6789999999999999,-0.4411969866071429
86,3962,774,1665,-0.684932,-0.4429408482142857
87,3963,774,1665,-0.6908639999999999,-0.4446847098214286
88,3962,774,1666,-0.696796,-0.4464285714285714
89,3964,776,1665,-0.7027279999999999,-0.4481724330357143
90,3962,773,1665,-0.70866,-0.44991629464285715
91,3966,770,1668,-0.712136,-0.45166015625
92,3965,773,1663,-0.7156119999999999,-0.4534040178571429
93,3963,777,1664,-0.719088,-0.4551478794642857
94,3964,775,1665,-0.722564,-0.4568917410714286
95,3966,774,1664,-0.7260399999999999,-0.4586356026785714
96,3966,775,1666,-0.7295159999999999,-0.4603794642857143
97,3964,775,1665,-0.732992,-0.46212332589285715
98,3958,774,1664,-0.7364679999999999,-0.4638671875
99,3967,774,1664,-0.7399439999999999,-0.4656110491071429
100,3967,774,1663,-0.74342,-0.4673549107142857
101,3965,775,1665,-0.7468959999999999,-0.4690987723214286
102,3967,773,1663,-0.7503719999999999,-0.4708426339285714
103,3964,773,1663,-0.753848,-0.4725864955357143
104,3967,773,1662,-0.7573239999999999,-0.47433035714285715
105,3967,775,1662,-0.7607999999999999,-0.47607421875
106,3960,772,1664,-0.764616,-0.4778180803571429
107,3961,772,1663,-0.7684319999999999,-0.4795619419642857
108,3967,773,1661,-0.7722479999999999,-0.4813058035714286
109,3964,771,1664,-0.776064,-0.48304966517857145
110,3960,773,1661,-0.7798799999999999,-0.4847935267857143
111,3963,774,1660,-0.783696,-0.48653738839285715
112,3967,774,1662,-0.787512,-0.48828125
113,3962,772,1662,-0.7913279999999999,-0.4900251116071429
114,3963,773,1661,-0.795144,-0.4917689732142857
115,3965,771,1661,-0.79896,-0.4935128348214286
116,3963,772,1660,-0.8027759999999999,-0.49525669642857145
117,3959,772,1660,-0.806592,-0.4970005580357143
118,3961,771,1659,-0.810408,-0.49874441964285715
119,3962,770,1658,-0.814224,-0.50048828125
120,3967,770,1660,-0.81804,-0.5022321428571429
121,3965,772,1660,-0.8152119999999999,-0.5039760044642857
122,3961,770,1659,-0.812384,-0.5057198660714286
123,3965,769,1658,-0.8095559999999999,-0.5074637276785714
124,3959,772,1657,-0.806728,-0.5092075892857143
125,3957,772,1655,-0.8039,-0.5109514508928572
126,3962,769,1658,-0.801072,-0.5126953125
127,3963,770,1658,-0.798244,-0.5144391741071429
128,3964,774,1658,-0.795416,-0.5161830357142857
129,3960,770,1656,-0.792588,-0.5179268973214286
130,3965,770,1657,-0.78976,-0.5196707589285714
131,3964,768,1656,-0.786932,-0.5214146205357143
132,3966,771,1656,-0.784104,-0.5231584821428572
133,3966,768,1654,-0.781276,-0.52490234375
134,3963,770,1655,-0.778448,-0.5266462053571429
135,3965,769,1655,-0.77562,-0.5283900669642857
136,3963,770,1655,-0.772184,-0.5301339285714286
137,3963,769,1654,-0.768748,-0.5318777901785714
138,3965,769,1653,-0.765312,-0.5336216517857143
139,3965,769,1652,-0.761876,-0.5353655133928572
140,3966,772,1654,-0.75844,-0.537109375
141,3961,767,1652,-0.755004,-0.5388532366071429
142,3965,768,1652,-0.751568,-0.5405970982142857
143,3963,769,1651,-0.7481319999999999,-0.5423409598214286
144,3965,767,1654,-0.7446959999999999,-0.5440848214285714
145,3961,766,1651,-0.7412599999999999,-0.5458286830357143
146,3962,767,1650,-0.7378239999999999,-0.5475725446428572
147,3962,768,1652,-0.7343879999999999,-0.54931640625
148,3964,767,1649,-0.7309519999999999,-0.5510602678571428
149,3965,768,1647,-0.7275159999999999,-0.5528041294642858
150,3962,766,1650,-0.72408,-0.5545479910714286
151,3965,767,1649,-0.7227199999999999,-0.5562918526785714
152,3962,766,1646,-0.72136,-0.5580357142857143
153,3966,766,1644,-0.72,-0.5597795758928572
154,3959,767,1644,-0.71864,-0.5615234375
155,3959,768,1645,-0.7172799999999999,-0.5632672991071428
156,3967,767,1643,-0.71592,-0.5650111607142858
157,3966,767,1644,-0.71456,-0.5667550223214286
158,3964,765,1646,-0.7132,-0.5684988839285714
159,3959,765,1640,-0.7118399999999999,-0.5702427455357143
160,3964,765,1640,-0.71048,-0.5719866071428572
161,3961,764,1640,-0.70912,-0.57373046875
162,3966,763,1640,-0.70776,-0.5754743303571428
163,3965,764,1640,-0.7063999999999999,-0.5772181919642858
164,3965,764,1637,-0.70504,-0.5789620535714286
165,3960,764,1636,-0.70368,-0.5807059151785714
166,3961,767,1640,-0.692792,-0.5824497767857143
167,3959,763,1637,-0.681904,-0.5841936383928572
168,3964,764,1637,-0.671016,-0.5859375
169,3963,761,1635,-0.6601279999999999,-0.5876813616071428
170,3963,764,1633,-0.6492399999999999,-0.5894252232142858
171,3964,761,1636,-0.6383519999999999,-0.5911690848214286
172,3964,763,1633,-0.627464,-0.5929129464285714
173,3966,762,1634,-0.616576,-0.5946568080357143
174,3964,761,1632,-0.605688,-0.5964006696428572
175,3960,760,1632,-0.5948,-0.59814453125
176,3962,760,1630,-0.583912,-0.5998883928571428
177,3963,761,1628,-0.573024,-0.6016322544642858
178,3967,757,1628,-0.562136,-0.6033761160714286
179,3967,759,1628,-0.551248,-0.6051199776785714
180,3965,759,1626,-0.54036,-0.6068638392857143
181,3965,759,1625,-0.5303559999999999,-0.6086077008928572
182,3962,756,1626,-0.5203519999999999,-0.6103515625
183,3968,752,1626,-0.5103479999999999,-0.6120954241071428
184,3965,759,1626,-0.500344,-0.6138392857142858
185,3963,756,1623,-0.49033999999999994,-0.6155831473214286
186,3965,757,1622,-0.480336,-0.6173270089285714
187,3963,757,1623,-0.470332,-0.6190708705357143
188,3958,758,1620,-0.46032799999999996,-0.6208147321428572
189,3966,757,1621,-0.45032399999999995,-0.62255859375
190,3963,757,1621,-0.44032,-0.6243024553571428
191,3965,756,1620,-0.430316,-0.6260463169642858
192,3959,757,1621,-0.420312,-0.6277901785714286
193,3965,755,1617,-0.410308,-0.6295340401785714
194,3965,757,1619,-0.400304,-0.6312779017857143
195,3964,753,1620,-0.3903,-0.6330217633928572
196,3962,753,1619,-0.390372,-0.634765625
197,3966,756,1618,-0.39044399999999996,-0.6365094866071428
198,3967,757,1620,-0.390516,-0.6382533482142858
199,3962,753,1618,-0.390588,-0.6399972098214286
200,3962,752,1619,-0.39065999999999995,-0.6417410714285714
201,3965,751,1619,-0.39073199999999997,-0.6434849330357143
202,3963,751,1618,-0.390804,-0.6452287946428572
203,3961,751,1619,-0.39087599999999995,-0.64697265625
204,3963,753,1617,-0.39094799999999996,-0.6487165178571428
205,3965,751,1621,-0.39102,-0.6504603794642858
206,3964,751,1620,-0.39109199999999994,-0.6522042410714286
207,3962,754,1624,-0.39116399999999996,-0.6539481026785714
208,3965,753,1623,-0.391236,-0.6556919642857143
209,3961,748,1624,-0.39130799999999993,-0.6574358258928572
210,3962,749,1624,-0.39137999999999995,-0.6591796875
211,3965,749,1627,-0.39560799999999996,-0.6609235491071428
212,3963,750,1626,-0.39983599999999997,-0.6626674107142858
213,3962,750,1626,-0.404064,-0.6644112723214286
214,3963,749,1627,-0.40829199999999993,-0.6661551339285714
215,3962,749,1628,-0.41251999999999994,-0.6678989955357143
216,3965,749,1631,-0.41674799999999995,-0.6696428571428572
217,3965,751,1632,-0.42097599999999996,-0.67138671875
218,3965,747,1632,-0.42520399999999997,-0.6731305803571429
219,3968,746,1638,-0.429432,-0.6748744419642858
220,3963,748,1638,-0.43366,-0.6766183035714286
221,3965,744,1640,-0.43788799999999994,-0.6783621651785714
222,3963,746,1641,-0.44211599999999995,-0.6801060267857143
223,3962,747,1644,-0.44634399999999996,-0.6818498883928572
224,3966,746,1646,-0.450572,-0.68359375
225,3964,743,1651,-0.4548,-0.6853376116071429
226,3967,746,1657,-0.455652,-0.6870814732142858
227,3966,745,1662,-0.45650399999999997,-0.6888253348214286
228,3961,743,1664,-0.457356,-0.6905691964285714
229,3961,741,1668,-0.458208,-0.6923130580357143
230,3965,742,1672,-0.45905999999999997,-0.6940569196428572
231,3963,739,1677,-0.459912,-0.69580078125
232,3963,739,1683,-0.460764,-0.6975446428571429
233,3963,738,1688,-0.46161599999999997,-0.6992885044642858
234,3964,737,1699,-0.462468,-0.7010323660714286
235,3961,735,1705,-0.46332,-0.7027762276785714
236,3962,730,1713,-0.464172,-0.7045200892857143
237,3966,732,1726,-0.465024,-0.7062639508928572
238,3965,731,1734,-0.465876,-0.7080078125
239,3964,730,1744,-0.466728,-0.7097516741071429
240,3955,727,1752,-0.46758,-0.7114955357142858
241,3965,725,1759,-0.474112,-0.7132393973214286
242,3961,724,1765,-0.480644,-0.7149832589285714
243,3963,722,1773,-0.487176,-0.7167271205357143
244,3962,722,1782,-0.493708,-0.7184709821428572
245,3962,720,1789,-0.50024,-0.72021484375
246,3965,718,1799,-0.506772,-0.7219587053571429
247,3963,713,1813,-0.513304,-0.7237025669642858
248,3961,711,1819,-0.519836,-0.7254464285714286
249,3965,710,1830,-0.526368,-0.7271902901785714
250,3963,707,1838,-0.5328999999999999,-0.7289341517857143
251,3963,705,1848,-0.5394319999999999,-0.7306780133928572
252,3961,702,1856,-0.545964,-0.732421875
253,3965,699,1870,-0.552496,-0.7341657366071429
254,3966,696,1881,-0.559028,-0.7359095982142858
255,3963,691,1882,-0.56556,-0.7376534598214286
256,3959,689,1895,-0.5637639999999999,-0.7393973214285714
257,3965,685,1903,-0.5619679999999999,-0.7411411830357143
258,3963,681,1903,-0.560172,-0.7428850446428572
259,3967,679,1906,-0.558376,-0.74462890625
260,3961,673,1915,-0.55658,-0.7463727678571429
261,3965,672,1916,-0.5547839999999999,-0.7481166294642858
262,3961,666,1903,-0.5529879999999999,-0.7498604910714286
263,3963,661,1903,-0.551192,-0.7516043526785714
264,3962,657,1903,-0.549396,-0.7533482142857143
265,3961,654,1903,-0.5476,-0.7550920758928572
266,3963,648,1896,-0.545804,-0.7568359375
267,3959,643,1900,-0.5440079999999999,-0.7585797991071429
268,3961,636,1900,-0.542212,-0.7603236607142858
269,3959,631,1886,-0.540416,-0.7620675223214286
270,3962,624,1882,-0.53862,-0.7638113839285714
271,3963,618,1881,-0.53282,-0.7655552455357143
272,3965,610,1880,-0.5270199999999999,-0.7672991071428572
273,3967,602,1875,-0.52122,-0.76904296875
274,3963,594,1877,-0.51542,-0.7707868303571429
275,3963,584,1883,-0.50962,-0.7725306919642858
276,3958,577,1881,-0.5038199999999999,-0.7742745535714286
277,3964,565,1881,-0.49801999999999996,-0.7760184151785714
278,3963,554,1881,-0.49222,-0.7777622767857143
279,3962,548,1882,-0.48641999999999996,-0.7795061383928572
280,3960,535,1883,-0.48062,-0.78125
281,3961,523,1881,-0.47481999999999996,-0.7829938616071429
282,3960,512,1881,-0.46902,-0.7847377232142858
283,3963,499,1883,-0.46321999999999997,-0.7864815848214286
284,3957,486,1883,-0.45741999999999994,-0.7882254464285714
285,3957,478,1880,-0.45161999999999997,-0.7899693080357143
286,3965,468,1874,-0.44439599999999996,-0.7917131696428572
287,3965,455,1864,-0.43717199999999995,-0.79345703125
288,3960,441,1864,-0.429948,-0.7952008928571429
289,3964,430,1863,-0.422724,-0.7969447544642857
290,3965,419,1861,-0.4155,-0.7986886160714286
291,3961,406,1859,-0.408276,-0.8004324776785715
292,3963,395,1862,-0.40105199999999996,-0.8021763392857143
293,3963,387,1860,-0.393828,-0.8039202008928572
294,3960,378,1856,-0.386604,-0.8056640625
295,3964,366,1855,-0.37938,-0.8074079241071429
296,3961,355,1852,-0.372156,-0.8091517857142857
297,3960,350,1854,-0.36493200000000003,-0.8108956473214286
298,3963,338,1851,-0.357708,-0.8126395089285715
299,3962,330,1852,-0.350484,-0.8143833705357143
300,3964,326,1849,-0.34326,-0.8161272321428572
301,3960,317,1846,-0.32828,-0.81787109375
302,3962,308,1840,-0.3133,-0.8196149553571429
303,3963,301,1838,-0.29832000000000003,-0.8213588169642857
304,3964,296,1839,-0.28334000000000004,-0.8231026785714286
305,3964,286,1841,-0.26836000000000004,-0.8248465401785715
306,3962,280,1840,-0.25338,-0.8265904017857143
307,3962,277,1846,-0.2384,-0.8283342633928572
308,3963,266,1856,-0.22342,-0.830078125
309,3959,263,1860,-0.20844000000000001,-0.8318219866071429
310,3962,256,1859,-0.19346000000000002,-0.8335658482142857
311,3961,250,1855,-0.17848,-0.8353097098214286
312,3966,246,1855,-0.1635,-0.8370535714285715
313,3958,240,1863,-0.14852,-0.8387974330357143
314,3959,236,1869,-0.13354,-0.8405412946428572
315,3965,229,1874,-0.11856,-0.84228515625
316,3961,224,1876,-0.1154,-0.8440290178571429
317,3960,220,1878,-0.11223999999999999,-0.8457728794642857
318,3966,216,1879,-0.10908,-0.8475167410714286
319,3962,210,1878,-0.10592,-0.8492606026785715
320,3960,205,1884,-0.10275999999999999,-0.8510044642857143
321,3959,202,1884,-0.0996,-0.8527483258928572
322,3960,197,1880,-0.09644,-0.8544921875
323,3961,192,1878,-0.09327999999999999,-0.8562360491071429
324,3959,192,1872,-0.09011999999999999,-0.8579799107142857
325,3959,189,1873,-0.08695999999999998,-0.8597237723214286
326,3963,186,1871,-0.08379999999999999,-0.8614676339285715
327,3963,183,1871,-0.08063999999999999,-0.8632114955357143
328,3962,183,1874,-0.07748,-0.8649553571428572
329,3964,179,1869,-0.07431999999999998,-0.86669921875
330,3960,180,1869,-0.07115999999999999,-0.8684430803571429
331,3963,176,1866,-0.07152399999999999,-0.8701869419642857
332,3962,173,1865,-0.071888,-0.8719308035714286
333,3963,176,1871,-0.07225199999999998,-0.8736746651785715
334,3959,172,1868,-0.07261599999999999,-0.8754185267857143
335,3959,169,1862,-0.07297999999999999,-0.8771623883928572
336,3961,164,1858,-0.07334399999999999,-0.87890625
337,3959,163,1854,-0.073708,-0.8806501116071429
338,3962,161,1846,-0.07407199999999999,-0.8823939732142857
339,3959,160,1840,-0.07443599999999999,-0.8841378348214286
340,3961,156,1832,-0.07479999999999999,-0.8858816964285715
341,3962,154,1824,-0.075164,-0.8876255580357143
342,3962,154,1818,-0.075528,-0.8893694196428572
343,3962,155,1820,-0.07589199999999999,-0.89111328125
344,3962,152,1815,-0.07625599999999999,-0.8928571428571429
345,3960,152,1816,-0.07662,-0.8946010044642857
346,3961,147,1815,-0.07743599999999999,-0.8963448660714286
347,3960,148,1816,-0.078252,-0.8980887276785715
348,3960,146,1816,-0.079068,-0.8998325892857143
349,3962,144,1815,-0.079884,-0.9015764508928572
350,3962,134,1808,-0.0807,-0.9033203125
351,3963,138,1805,-0.081516,-0.9050641741071429
352,3960,139,1802,-0.082332,-0.9068080357142857
353,3961,136,1802,-0.083148,-0.9085518973214286
354,3961,134,1800,-0.083964,-0.9102957589285715
355,3964,136,1796,-0.08478000000000001,-0.9120396205357143
356,3960,131,1788,-0.085596,-0.9137834821428572
357,3961,130,1783,-0.086412,-0.91552734375
358,3962,130,1782,-0.087228,-0.9172712053571429
359,3961,128,1777,-0.08804400000000001,-0.9190150669642857
360,3961,128,1769,-0.08886000000000001,-0.9207589285714286
361,3958,128,1756,-0.097876,-0.9225027901785715
362,3960,123,1747,-0.106892,-0.9242466517857143
363,3957,125,1736,-0.11590800000000001,-0.9259905133928572
364,3961,128,1737,-0.12492400000000001,-0.927734375
365,3958,124,1730,-0.13394,-0.9294782366071429
366,3961,121,1730,-0.142956,-0.9312220982142857
367,3958,122,1731,-0.151972,-0.9329659598214286
368,3963,125,1734,-0.160988,-0.9347098214285715
369,3959,120,1732,-0.170004,-0.9364536830357143
370,3956,121,1738,-0.17901999999999998,-0.9381975446428572
371,3953,119,1745,-0.18803599999999998,-0.93994140625
372,3957,116,1748,-0.197052,-0.9416852678571429
373,3958,114,1748,-0.20606799999999997,-0.9434291294642857
374,3959,114,1756,-0.215084,-0.9451729910714286
375,3951,112,1760,-0.2241,-0.9469168526785715
376,3959,112,1762,-0.227096,-0.9486607142857143
377,3957,108,1769,-0.230092,-0.9504045758928572
378,3959,109,1775,-0.233088,-0.9521484375
379,3963,106,1779,-0.236084,-0.9538922991071429
380,3959,106,1785,-0.23908,-0.9556361607142857
381,3957,104,1788,-0.24207599999999999,-0.9573800223214286
382,3957,104,1791,-0.245072,-0.9591238839285715
383,3955,102,1798,-0.248068,-0.9608677455357143
384,3959,100,1806,-0.251064,-0.9626116071428572
385,3958,98,1810,-0.25406,-0.96435546875
386,3959,98,1812,-0.257056,-0.9660993303571429
387,3952,100,1820,-0.260052,-0.9678431919642857
388,3956,98,1830,-0.263048,-0.9695870535714286
389,3960,96,1837,-0.266044,-0.9713309151785715
390,3959,99,1846,-0.26904,-0.9730747767857143
391,3960,93,1847,-0.275472,-0.9748186383928572
392,3957,95,1848,-0.281904,-0.9765625
393,3957,91,1841,-0.288336,-0.9783063616071429
394,3958,89,1829,-0.294768,-0.9800502232142857
395,3958,90,1818,-0.30119999999999997,-0.9817940848214286
396,3959,88,1807,-0.30763199999999996,-0.9835379464285715
397,3957,87,1796,-0.314064,-0.9852818080357143
398,3963,84,1793,-0.320496,-0.9870256696428572
399,3962,86,1786,-0.326928,-0.98876953125
400,3959,82,1773,-0.33336,-0.9905133928571429
401,3960,81,1772,-0.339792,-0.9922572544642857
402,3962,77,1770,-0.346224,-0.9940011160714286
403,3958,75,1770,-0.35265599999999997,-0.9957449776785715
404,3957,72,1774,-0.35908799999999996,-0.9974888392857143
405,3961,69,1779,-0.36551999999999996,-0.9992327008928572
406,3961,68,1785,-0.36862399999999995,-1.0009765625
407,3959,62,1790,-0.37172799999999995,-1.0027204241071428
408,3962,64,1796,-0.37483199999999994,-1.0044642857142856
409,3959,62,1803,-0.377936,-1.0062081473214286
410,3958,62,1818,-0.38104,-1.0079520089285716
411,3958,57,1821,-0.384144,-1.0096958705357144
412,3957,56,1826,-0.387248,-1.0114397321428572
413,3957,53,1835,-0.390352,-1.01318359375
414,3957,52,1845,-0.393456,-1.0149274553571428
415,3955,54,1856,-0.39655999999999997,-1.0166713169642856
416,3961,50,1856,-0.399664,-1.0184151785714286
417,3958,48,1858,-0.402768,-1.0201590401785716
418,3957,48,1860,-0.405872,-1.0219029017857144
419,3956,52,1862,-0.408976,-1.0236467633928572
420,3957,45,1862,-0.41208,-1.025390625
421,3960,42,1863,-0.41854,-1.0271344866071428
422,3961,48,1869,-0.425,-1.0288783482142856
423,3954,44,1862,-0.43146,-1.0306222098214286
424,3957,44,1865,-0.43792,-1.0323660714285716
425,3957,44,1868,-0.44438,-1.0341099330357144
426,3959,44,1871,-0.45084,-1.0358537946428572
427,3957,39,1880,-0.4573,-1.03759765625
428,3959,38,1886,-0.46376,-1.0393415178571428
429,3957,40,1900,-0.47021999999999997,-1.0410853794642858
430,3957,36,1903,-0.47668,-1.0428292410714286
431,3958,36,1908,-0.48314,-1.0445731026785716
432,3959,29,1913,-0.4896,-1.0463169642857144
433,3958,34,1926,-0.49606,-1.0480608258928572
434,3960,30,1925,-0.50252,-1.0498046875
435,3960,34,1933,-0.50898,-1.0515485491071428
436,3955,30,1939,-0.5367525,-1.0532924107142858
437,3959,32,1949,-0.5645249999999999,-1.0550362723214286
438,3958,32,1948,-0.5922974999999999,-1.0567801339285716
439,3958,49,1954,-0.62007,-1.0585239955357144
440,3958,46,1948,-0.6478425,-1.0602678571428572
441,3957,23,1947,-0.675615,-1.06201171875
442,3954,18,1948,-0.7033874999999999,-1.0637555803571428
443,3957,50,1961,-0.73116,-1.0654994419642858
444,3955,17,1963,-0.7589325,-1.0672433035714286
445,3956,18,1966,-0.786705,-1.0689871651785716
446,3956,16,1972,-0.8144775,-1.0707310267857144
447,3960,17,1964,-0.8422499999999999,-1.0724748883928572
448,3957,40,1962,-0.8700224999999999,-1.07421875
449,3961,29,1960,-0.8977949999999999,-1.0759626116071428
450,3957,24,1961,-0.9255675,-1.0777064732142858
451,3953,21,1960,-0.95334,-1.0794503348214286
452,3958,19,1951,-0.9439639999999999,-1.0811941964285716
453,3959,20,1945,-0.934588,-1.0829380580357144
454,3961,30,1944,-0.9252119999999999,-1.0846819196428572
455,3958,16,1932,-0.915836,-1.08642578125
456,3955,23,1923,-0.9064599999999999,-1.0881696428571428
457,3954,17,1913,-0.897084,-1.0899135044642858
458,3957,18,1916,-0.8877079999999999,-1.0916573660714286
459,3957,17,1918,-0.878332,-1.0934012276785716
460,3956,20,1934,-0.868956,-1.0951450892857144
461,3956,19,1922,-0.85958,-1.0968889508928572
462,3957,28,1929,-0.850204,-1.0986328125
463,3954,28,1928,-0.840828,-1.1003766741071428
464,3953,25,1925,-0.831452,-1.1021205357142858
465,3957,27,1929,-0.822076,-1.1038643973214286
466,3954,28,1938,-0.8127,-1.1056082589285716
467,3955,24,1946,-0.785152,-1.1073521205357144
468,3955,29,1945,-0.7576039999999999,-1.1090959821428572
469,3957,22,1953,-0.730056,-1.11083984375
470,3955,20,1955,-0.702508,-1.1125837053571428
471,3958,24,1958,-0.67496,-1.1143275669642858
472,3958,17,1938,-0.647412,-1.1160714285714286
473,3960,18,1934,-0.619864,-1.1178152901785716
474,3959,23,1924,-0.592316,-1.1195591517857144
475,3957,21,1919,-0.5647679999999999,-1.1213030133928572
476,3956,17,1909,-0.53722,-1.123046875
477,3958,25,1903,-0.5096719999999999,-1.1247907366071428
478,3958,23,1906,-0.482124,-1.1265345982142858
479,3959,21,1908,-0.454576,-1.1282784598214286
480,3957,22,1907,-0.42702799999999996,-1.1300223214285716
481,3960,17,1905,-0.39948,-1.1317661830357144
482,3958,18,1894,-0.403112,-1.1335100446428572
483,3953,20,1873,-0.406744,-1.13525390625
484,3957,18,1867,-0.410376,-1.1369977678571428
485,3951,17,1859,-0.414008,-1.1387416294642858
486,3957,18,1850,-0.41764,-1.1404854910714286
487,3960,19,1832,-0.421272,-1.1422293526785716
488,3960,17,1818,-0.424904,-1.1439732142857144
489,3957,18,1805,-0.428536,-1.1457170758928572
490,3959,20,1791,-0.432168,-1.1474609375
491,3955,17,1776,-0.43579999999999997,-1.1492047991071428
492,3957,17,1778,-0.439432,-1.1509486607142858
493,3956,19,1790,-0.44306399999999996,-1.1526925223214286
494,3959,21,1804,-0.446696,-1.1544363839285716
495,3962,17,1794,-0.45032799999999995,-1.1561802455357144
496,3958,17,1784,-0.45396,-1.1579241071428572
497,3953,18,1770,-0.46797999999999995,-1.15966796875
498,3955,17,1766,-0.482,-1.1614118303571428
499,3955,19,1771,-0.49601999999999996,-1.1631556919642858
500,3957,33,1784,-0.5100399999999999,-1.1648995535714286
501,3956,34,1790,-0.52406,-1.1666434151785716
502,3956,39,1787,-0.53808,-1.1683872767857144
503,3962,21,1811,-0.5520999999999999,-1.1701311383928572
504,3959,18,1807,-0.56612,-1.171875
505,3961,20,1810,-0.58014,-1.1736188616071428
506,3959,21,1817,-0.59416,-1.1753627232142858
