RECORDED=2021-01-07--11:51:19
radicl VERSION=0.4.2
FIRMWARE REVISION=1.45
HARDWARE REVISION=2
MODEL NUMBER=3
,Sensor1,Sensor2,Sensor3,acceleration,depth
334,4091,947,1786,-0.9783507692307692,-0.6470453171502977
335,4090,947,1789,-0.9780138461538462,-0.6470089867001488
336,4091,959,1786,-0.9776769230769231,-0.64697265625
337,4089,963,1792,-0.9773400000000001,-0.6469363257998512
338,4092,968,1793,-0.9765300000000001,-0.6468999953497023
339,4090,967,1791,-0.9757200000000001,-0.6468636648995536
340,4086,968,1782,-0.97491,-0.6468273344494048
341,4087,967,1784,-0.9741000000000001,-0.6467910039992559
342,4087,969,1779,-0.9732900000000001,-0.6467546735491071
343,4067,966,1772,-0.9724800000000001,-0.6467183430989584
344,4073,969,1775,-0.97167,-0.6466820126488095
345,4051,962,1775,-0.9708600000000001,-0.6466456821986607
346,3788,959,1771,-0.9700500000000001,-0.6466093517485119
347,3722,952,1774,-0.9692400000000001,-0.6465730212983631
348,3721,947,1775,-0.9684300000000001,-0.6465366908482143
349,3740,946,1778,-0.96762,-0.6465003603980655
350,3853,942,1787,-0.9668100000000001,-0.6464640299479166
351,3827,946,1779,-0.9660000000000001,-0.6464276994977679
352,3988,941,1787,-0.9638815384615386,-0.6463913690476191
353,4085,967,1781,-0.9617630769230769,-0.6463550385974702
354,4087,966,1782,-0.9596446153846154,-0.6463187081473214
355,4086,967,1780,-0.9575261538461539,-0.6462823776971727
356,4084,965,1781,-0.9554076923076923,-0.6462460472470238
357,4087,965,1780,-0.9532892307692308,-0.646209716796875
358,4084,970,1778,-0.9511707692307693,-0.6461733863467262
359,4091,965,1779,-0.9490523076923078,-0.6461370558965773
360,4090,950,1788,-0.9469338461538461,-0.6461007254464286
361,4091,952,1787,-0.9448153846153846,-0.6460643949962798
362,4091,957,1788,-0.9426969230769231,-0.6460280645461309
363,4091,965,1795,-0.9405784615384615,-0.6459917340959821
364,4091,963,1793,-0.93846,-0.6459554036458334
365,4091,966,1795,-0.9365057142857143,-0.6459190731956845
366,4089,961,1788,-0.9345514285714286,-0.6458827427455357
367,4091,951,1781,-0.9325971428571428,-0.6458464122953869
368,4091,953,1786,-0.9306428571428571,-0.6458100818452381
369,4091,953,1787,-0.9286885714285714,-0.6457737513950893
370,4090,949,1787,-0.9267342857142857,-0.6457374209449405
371,4091,949,1787,-0.9247799999999999,-0.6457010904947916
372,4092,947,1790,-0.9228257142857142,-0.6456647600446429
373,4095,953,1790,-0.9208714285714286,-0.6456284295944941
374,4090,970,1778,-0.9189171428571429,-0.6455920991443452
375,4088,970,1779,-0.9169628571428572,-0.6455557686941964
376,4087,969,1779,-0.9150085714285714,-0.6455194382440477
377,4073,949,1787,-0.9130542857142857,-0.6454831077938988
378,3947,943,1783,-0.9111,-0.64544677734375
379,4058,945,1788,-0.9072,-0.6454104468936012
380,4073,948,1786,-0.9033,-0.6453741164434523
381,4038,942,1787,-0.8994,-0.6453377859933036
382,3931,939,1787,-0.8955,-0.6453014555431548
383,3748,946,1777,-0.8916,-0.6452651250930059
384,3821,946,1781,-0.8876999999999999,-0.6452287946428571
385,3967,944,1781,-0.8838,-0.6451924641927084
386,3844,942,1782,-0.8799,-0.6451561337425595
387,3848,941,1779,-0.876,-0.6451198032924107
388,3831,943,1780,-0.8721,-0.6450834728422619
389,3824,941,1781,-0.8682,-0.6450471423921131
390,3928,942,1781,-0.8643,-0.6450108119419643
391,3754,945,1777,-0.8603999999999999,-0.6449744814918155
392,3781,957,1765,-0.8580814285714286,-0.6449381510416666
393,3723,947,1777,-0.855762857142857,-0.6449018205915179
394,3754,957,1774,-0.8534442857142857,-0.6448654901413691
395,3849,958,1771,-0.8511257142857143,-0.6448291596912202
396,4009,963,1771,-0.8488071428571428,-0.6447928292410714
397,3735,955,1771,-0.8464885714285714,-0.6447564987909227
398,3810,944,1779,-0.8441699999999999,-0.6447201683407738
399,3760,943,1778,-0.8418514285714285,-0.644683837890625
400,3729,953,1771,-0.8395328571428571,-0.6446475074404762
401,4073,966,1774,-0.8372142857142856,-0.6446111769903273
402,4086,968,1782,-0.8348957142857142,-0.6445748465401786
403,4083,967,1779,-0.8325771428571428,-0.6445385160900298
404,4091,966,1791,-0.8302585714285713,-0.6445021856398809
405,4091,967,1793,-0.8279399999999999,-0.6444658551897321
406,4085,971,1783,-0.8207676923076922,-0.6444295247395834
407,4079,967,1773,-0.8135953846153845,-0.6443931942894345
408,3718,952,1774,-0.8064230769230768,-0.6443568638392857
409,4016,945,1785,-0.7992507692307691,-0.6443205333891369
410,4083,954,1786,-0.7920784615384614,-0.6442842029389881
411,4088,968,1779,-0.7849061538461537,-0.6442478724888393
412,4089,970,1776,-0.7777338461538461,-0.6442115420386905
413,4089,970,1777,-0.7705615384615384,-0.6441752115885416
414,4090,969,1777,-0.7633892307692307,-0.6441388811383929
415,4092,960,1782,-0.756216923076923,-0.6441025506882441
416,4090,954,1783,-0.7490446153846153,-0.6440662202380952
417,4091,961,1786,-0.7418723076923076,-0.6440298897879464
418,4092,956,1784,-0.7346999999999999,-0.6439935593377977
419,4092,961,1794,-0.7368214285714285,-0.6439572288876488
420,4091,965,1794,-0.738942857142857,-0.6439208984375
421,4089,965,1795,-0.7410642857142856,-0.6438845679873512
422,4089,967,1785,-0.7431857142857142,-0.6438482375372023
423,4083,970,1776,-0.7453071428571428,-0.6438119070870536
424,3718,950,1774,-0.7474285714285713,-0.6437755766369048
425,3730,947,1776,-0.7495499999999999,-0.6437392461867559
426,3946,941,1783,-0.7516714285714285,-0.6437029157366071
427,4078,951,1785,-0.753792857142857,-0.6436665852864584
428,4085,959,1784,-0.7559142857142856,-0.6436302548363095
429,4092,968,1773,-0.7580357142857143,-0.6435939243861607
430,4091,953,1787,-0.7601571428571429,-0.6435575939360119
431,4092,949,1790,-0.7622785714285714,-0.6435212634858631
432,4092,961,1789,-0.7644,-0.6434849330357143
433,4089,966,1791,-0.7627338461538461,-0.6434486025855655
434,3871,958,1771,-0.7610676923076922,-0.6434122721354166
435,3966,940,1784,-0.7594015384615385,-0.6433759416852679
436,4083,955,1784,-0.7577353846153846,-0.6433396112351191
437,4086,961,1782,-0.7560692307692307,-0.6433032807849702
438,4087,969,1781,-0.7544030769230768,-0.6432669503348214
439,4087,966,1779,-0.7527369230769231,-0.6432306198846727
440,4091,947,1786,-0.7510707692307692,-0.6431942894345238
441,4092,956,1785,-0.7494046153846153,-0.643157958984375
442,4091,959,1791,-0.7477384615384615,-0.6431216285342262
443,4087,967,1781,-0.7460723076923077,-0.6430852980840773
444,3734,954,1771,-0.7444061538461538,-0.6430489676339286
445,3955,942,1785,-0.74274,-0.6430126371837798
446,4079,953,1783,-0.7373357142857142,-0.6429763067336309
447,4090,971,1777,-0.7319314285714286,-0.6429399762834821
448,4091,947,1787,-0.7265271428571428,-0.6429036458333334
449,4093,967,1798,-0.7211228571428571,-0.6428673153831845
450,4078,968,1774,-0.7157185714285714,-0.6428309849330357
451,3751,944,1776,-0.7103142857142857,-0.6427946544828869
452,4054,944,1787,-0.7049099999999999,-0.6427583240327381
453,3720,950,1774,-0.6995057142857143,-0.6427219935825893
454,3743,949,1776,-0.6941014285714285,-0.6426856631324405
455,3895,938,1783,-0.6886971428571429,-0.6426493326822916
456,3854,940,1780,-0.6832928571428571,-0.6426130022321429
457,4007,941,1785,-0.6778885714285714,-0.6425766717819941
458,4072,947,1787,-0.6724842857142858,-0.6425403413318452
459,4089,968,1779,-0.66708,-0.6425040108816964
460,4090,970,1775,-0.6622753846153846,-0.6424676804315477
461,4090,970,1777,-0.6574707692307692,-0.6424313499813988
462,4087,966,1777,-0.6526661538461538,-0.64239501953125
463,4091,951,1785,-0.6478615384615385,-0.6423586890811012
464,4091,947,1786,-0.6430569230769231,-0.6423223586309523
465,4091,955,1785,-0.6382523076923077,-0.6422860281808036
466,4088,960,1790,-0.6334476923076923,-0.6422496977306548
